ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
a569c733-dfd3-5142-9734-5737633c6ea6,tg:lhph:52360_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:52360_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/a569c733-dfd3-5142-9734-5737633c6ea6,object identifier,,,,,,,,,,
a569c733-dfd3-5142-9734-5737633c6ea6,tg:lhph:52360_#1,e22_Acquisitions,1,,,tr:lh:139964,"dlod={""name"":""Archief van Stijn Streuvels"",""ark"":""ark:/24970/x0/5b7620a3-4d03-5c47-b618-9edf4a2a4d3c"",""uri"":""/repositories/11/accessions/14976151"",""id"":""tr:lh:139964"",""date"":""2018-01-01"",""granter"":""Ministerie van de Vlaamse Gemeenschap"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/5b7620a3-4d03-5c47-b618-9edf4a2a4d3c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a569c733-dfd3-5142-9734-5737633c6ea6,tg:lhph:52360_#1,e22_AnnotationsMaterial,1,,,,,,adm.note,Bruikleen Vlaamse Gemeenschap - STR10336,Bruikleen Vlaamse Gemeenschap - STR10336,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a569c733-dfd3-5142-9734-5737633c6ea6,tg:lhph:52360_#1,e22_Archives,1,,,,,,,,,,,isad:lh:182268,"dlod={""name"":""Landschappen"",""ark"":""ark:/24970/x0/cf981eb3-ab96-524b-bd24-55422806809b"",""uri"":""/repositories/11/archival_objects/19502679"",""id"":""isad:lh:182268"",""nameWithContext"":[""Fotocollectie"",""Foto's door Stijn Streuvels""],""resourceName"":""Archief van Stijn Streuvels"",""resourceArk"":""ark:/24970/x0/8e2ef0d0-0956-564a-9da3-deb1a679c8e4"",""resourceURI"":""/repositories/11/resources/1822"",""resourceID"":""isad:lh:17"",""capacity"":""Landschappen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/cf981eb3-ab96-524b-bd24-55422806809b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a569c733-dfd3-5142-9734-5737633c6ea6,tg:lhph:52360_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,87 x 135,,,,,,,,,,"87 x 135 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a569c733-dfd3-5142-9734-5737633c6ea6,tg:lhph:52360_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,87,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a569c733-dfd3-5142-9734-5737633c6ea6,tg:lhph:52360_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,135,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a569c733-dfd3-5142-9734-5737633c6ea6,tg:lhph:52360_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:52360_#1,,,a569c733-dfd3-5142-9734-5737633c6ea6,tr:lh:139964,isad:lh:182268,S 935 / 483,Bruikleen Vlaamse Gemeenschap - STR10336,,,remarks,Nederlands,,,,,,,,,,,,,,,,
a569c733-dfd3-5142-9734-5737633c6ea6,tg:lhph:52360_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
a569c733-dfd3-5142-9734-5737633c6ea6,tg:lhph:52360_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required,,,,,,,,
a569c733-dfd3-5142-9734-5737633c6ea6,tg:lhph:52360_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SMcoWmf4BgDHkdVcFj1RqtnA,lhph,https://dams.antwerpen.be/iiif/SMcoWmf4BgDHkdVcFj1RqtnA/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/SMcoWmf4BgDHkdVcFj1RqtnA,DAMS Image,lhph,Foto
