ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
cacf6d70-88ea-5469-9f4d-3d20ea1a615a,tg:lhph:42369_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:42369_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/cacf6d70-88ea-5469-9f4d-3d20ea1a615a,object identifier,,,,,,,,,,
cacf6d70-88ea-5469-9f4d-3d20ea1a615a,tg:lhph:42369_#1,e22_AcquisitionNumbers,1,197739/i,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cacf6d70-88ea-5469-9f4d-3d20ea1a615a,tg:lhph:42369_#1,e22_Acquisitions,1,,,tr:lh:7512,"dlod={""name"":""Schenking van Joke van den Brandt"",""ark"":""ark:/24970/x0/b64110b6-214d-5538-b3e3-de93e3de134f"",""uri"":""/repositories/11/accessions/803787"",""id"":""tr:lh:7512"",""date"":""2000-10-23"",""granter"":""Joke van den Brandt"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/b64110b6-214d-5538-b3e3-de93e3de134f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cacf6d70-88ea-5469-9f4d-3d20ea1a615a,tg:lhph:42369_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,90 x 130,,,,,,,,,,"90 x 130 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cacf6d70-88ea-5469-9f4d-3d20ea1a615a,tg:lhph:42369_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,90,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cacf6d70-88ea-5469-9f4d-3d20ea1a615a,tg:lhph:42369_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,130,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cacf6d70-88ea-5469-9f4d-3d20ea1a615a,tg:lhph:42369_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:42369_#1,197739/i,VV 409 / P (II),cacf6d70-88ea-5469-9f4d-3d20ea1a615a,tr:lh:7512,,,,,,,,,,,,,,,,,,,,,,,
cacf6d70-88ea-5469-9f4d-3d20ea1a615a,tg:lhph:42369_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
cacf6d70-88ea-5469-9f4d-3d20ea1a615a,tg:lhph:42369_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925.0,permission required,,,,,,,,
cacf6d70-88ea-5469-9f4d-3d20ea1a615a,tg:lhph:42369_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E2PISKQiYjmRDEHT4WJkolTy,lhph,https://dams.antwerpen.be/iiif/E2PISKQiYjmRDEHT4WJkolTy/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/E2PISKQiYjmRDEHT4WJkolTy,DAMS Image,lhph,Foto
