ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
ef097f8a-fe55-536e-b6a1-cb4305064093,tg:lhph:42012_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:42012_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/ef097f8a-fe55-536e-b6a1-cb4305064093,object identifier,,,,,,,,,,
ef097f8a-fe55-536e-b6a1-cb4305064093,tg:lhph:42012_#1,e22_AcquisitionNumbers,1,171120/27,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef097f8a-fe55-536e-b6a1-cb4305064093,tg:lhph:42012_#1,e22_Acquisitions,1,,,tr:lh:6916,"dlod={""name"":""Archief van Robert Marcel"",""ark"":""ark:/24970/x0/d3209f19-faad-5d2a-897a-7cbb3e4bf1a8"",""uri"":""/repositories/11/accessions/740015"",""id"":""tr:lh:6916"",""date"":""1995-04-25"",""granter"":""Mia van den Bosch"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/d3209f19-faad-5d2a-897a-7cbb3e4bf1a8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef097f8a-fe55-536e-b6a1-cb4305064093,tg:lhph:42012_#1,e22_Archives,1,,,,,,,,,,,isad:lh:94934,"dlod={""name"":""Foto's (verzameling)"",""ark"":""ark:/24970/x0/fecf7ace-d2d7-5800-bf22-30d2664a3cd2"",""uri"":""/repositories/11/archival_objects/10157941"",""id"":""isad:lh:94934"",""nameWithContext"":[""Verzamelingen"",""Foto's""],""resourceName"":""Archief van Robert Marcel"",""resourceArk"":""ark:/24970/x0/6f0c5208-162d-5157-b485-d77ffe6f9b9e"",""resourceURI"":""/repositories/11/resources/9941266"",""resourceID"":""isad:lh:92909"",""capacity"":""Foto's (verzameling)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/fecf7ace-d2d7-5800-bf22-30d2664a3cd2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef097f8a-fe55-536e-b6a1-cb4305064093,tg:lhph:42012_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,128 x 178,,,,,,,,,,"128 x 178 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef097f8a-fe55-536e-b6a1-cb4305064093,tg:lhph:42012_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,128,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef097f8a-fe55-536e-b6a1-cb4305064093,tg:lhph:42012_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,178,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef097f8a-fe55-536e-b6a1-cb4305064093,tg:lhph:42012_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:42012_#1,171120/27,B 75357 / P,ef097f8a-fe55-536e-b6a1-cb4305064093,tr:lh:6916,isad:lh:94934,,,,,,,,,,,,,,,,,,,,,,
ef097f8a-fe55-536e-b6a1-cb4305064093,tg:lhph:42012_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
ef097f8a-fe55-536e-b6a1-cb4305064093,tg:lhph:42012_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942.0,permission required,,,,,,,,
ef097f8a-fe55-536e-b6a1-cb4305064093,tg:lhph:42012_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZbidMWaQPPiSp2eW9p7yNAOV,lhph,https://dams.antwerpen.be/iiif/ZbidMWaQPPiSp2eW9p7yNAOV/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/ZbidMWaQPPiSp2eW9p7yNAOV,DAMS Image,lhph,Foto
