ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
2d21b86f-9b59-5311-bf38-7f08f72b7d09,tg:lhph:8523_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:8523_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/2d21b86f-9b59-5311-bf38-7f08f72b7d09,object identifier,,,,,,,,,,
2d21b86f-9b59-5311-bf38-7f08f72b7d09,tg:lhph:8523_#1,e22_AcquisitionNumbers,1,97891/1,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d21b86f-9b59-5311-bf38-7f08f72b7d09,tg:lhph:8523_#1,e22_Acquisitions,1,,,tr:lh:4898,"dlod={""name"":""Aankoop bij Anton Hardy"",""ark"":""ark:/24970/x0/d161fcd5-ff6f-51ae-8df3-1ca386ecdf77"",""uri"":""/repositories/11/accessions/524089"",""id"":""tr:lh:4898"",""date"":""1974-01-10"",""granter"":""Anton Hardy"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/d161fcd5-ff6f-51ae-8df3-1ca386ecdf77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d21b86f-9b59-5311-bf38-7f08f72b7d09,tg:lhph:8523_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,180 x 120,,,,,,,,,,"180 x 120 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d21b86f-9b59-5311-bf38-7f08f72b7d09,tg:lhph:8523_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,180,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d21b86f-9b59-5311-bf38-7f08f72b7d09,tg:lhph:8523_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,120,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d21b86f-9b59-5311-bf38-7f08f72b7d09,tg:lhph:8523_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:8523_#1,97891/1,W 517 / P,2d21b86f-9b59-5311-bf38-7f08f72b7d09,tr:lh:4898,,,,,,,,,,,,,,,,,,,,,,,
2d21b86f-9b59-5311-bf38-7f08f72b7d09,tg:lhph:8523_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
2d21b86f-9b59-5311-bf38-7f08f72b7d09,tg:lhph:8523_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required,,,,,,,,
2d21b86f-9b59-5311-bf38-7f08f72b7d09,tg:lhph:8523_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DybTQVreH84JPcHaTyklh3zs,lhph,https://dams.antwerpen.be/iiif/DybTQVreH84JPcHaTyklh3zs/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/DybTQVreH84JPcHaTyklh3zs,DAMS Image,lhph,Foto
