ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
8826f5c2-e4db-5553-bb3c-f61570d07ddb,tg:lhph:24322_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:24322_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/8826f5c2-e4db-5553-bb3c-f61570d07ddb,object identifier,,,,,,,,,,
8826f5c2-e4db-5553-bb3c-f61570d07ddb,tg:lhph:24322_#1,e22_AcquisitionNumbers,1,158487/32,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8826f5c2-e4db-5553-bb3c-f61570d07ddb,tg:lhph:24322_#1,e22_Acquisitions,1,,,tr:lh:6453,"dlod={""name"":""Archief van Corneel Mertens"",""ark"":""ark:/24970/x0/791fe2bf-6d2c-53cd-ae73-2903361c7db6"",""uri"":""/repositories/11/accessions/690474"",""id"":""tr:lh:6453"",""date"":""1987-12-14"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/791fe2bf-6d2c-53cd-ae73-2903361c7db6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8826f5c2-e4db-5553-bb3c-f61570d07ddb,tg:lhph:24322_#1,e22_Archives,1,,,,,,,,,,,isad:lh:95035,"dlod={""name"":""Foto's i.v.m. Corneel Mertens"",""ark"":""ark:/24970/x0/9cb6dd56-38ad-56ce-9c8c-882e457e0a2e"",""uri"":""/repositories/11/archival_objects/10168748"",""id"":""isad:lh:95035"",""nameWithContext"":[""Verzamelingen"",""Foto's""],""resourceName"":""Archief van Corneel Mertens"",""resourceArk"":""ark:/24970/x0/8fea3b4d-364f-5a30-a24c-96efedd52dfc"",""resourceURI"":""/repositories/11/resources/9903923"",""resourceID"":""isad:lh:92560"",""capacity"":""Foto's i.v.m. Corneel Mertens"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/9cb6dd56-38ad-56ce-9c8c-882e457e0a2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8826f5c2-e4db-5553-bb3c-f61570d07ddb,tg:lhph:24322_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,85 x 135,,,,,,,,,,"85 x 135 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8826f5c2-e4db-5553-bb3c-f61570d07ddb,tg:lhph:24322_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,85,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8826f5c2-e4db-5553-bb3c-f61570d07ddb,tg:lhph:24322_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,135,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8826f5c2-e4db-5553-bb3c-f61570d07ddb,tg:lhph:24322_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:24322_#1,158487/32,MM 82 / P,8826f5c2-e4db-5553-bb3c-f61570d07ddb,tr:lh:6453,isad:lh:95035,,,,,,,,,,,,,,,,,,,,,,
8826f5c2-e4db-5553-bb3c-f61570d07ddb,tg:lhph:24322_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
8826f5c2-e4db-5553-bb3c-f61570d07ddb,tg:lhph:24322_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967.0,permission required,,,,,,,,
8826f5c2-e4db-5553-bb3c-f61570d07ddb,tg:lhph:24322_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p1DgvVlToJVGRYoSSbrvifqg,lhph,https://dams.antwerpen.be/iiif/p1DgvVlToJVGRYoSSbrvifqg/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/p1DgvVlToJVGRYoSSbrvifqg,DAMS Image,lhph,Foto
