ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
b8282728-d534-5a3f-bb4e-92c2c3f9a9bf,tg:lhph:7436_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:7436_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/b8282728-d534-5a3f-bb4e-92c2c3f9a9bf,object identifier,,,,,,,,,,
b8282728-d534-5a3f-bb4e-92c2c3f9a9bf,tg:lhph:7436_#1,e22_AcquisitionNumbers,1,33547/3,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8282728-d534-5a3f-bb4e-92c2c3f9a9bf,tg:lhph:7436_#1,e22_Acquisitions,1,,,tr:lh:1874,"dlod={""name"":""Archief van Cypriaan Verhavert"",""ark"":""ark:/24970/x0/84374f45-49af-57ce-a66a-57664672cca5"",""uri"":""/repositories/11/accessions/200521"",""id"":""tr:lh:1874"",""date"":""1947-03-25"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/84374f45-49af-57ce-a66a-57664672cca5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8282728-d534-5a3f-bb4e-92c2c3f9a9bf,tg:lhph:7436_#1,e22_Archives,1,,,,,,,,,,,isad:lh:93862,"dlod={""name"":""Foto's i.v.m. Cypriaan Verhavert"",""ark"":""ark:/24970/x0/f96f04bb-6592-5822-a249-9a537d754144"",""uri"":""/repositories/11/archival_objects/10043237"",""id"":""isad:lh:93862"",""nameWithContext"":[""Verzamelingen"",""Foto's""],""resourceName"":""Archiefstukken van Cypriaan Verhavert"",""resourceArk"":""ark:/24970/x0/20df1b9c-633a-5fd6-b078-76fe9680ea67"",""resourceURI"":""/repositories/11/resources/4353405"",""resourceID"":""isad:lh:40686"",""capacity"":""Foto's i.v.m. Cypriaan Verhavert"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/f96f04bb-6592-5822-a249-9a537d754144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8282728-d534-5a3f-bb4e-92c2c3f9a9bf,tg:lhph:7436_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,168 x 234,,,,,,,,,,"168 x 234 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8282728-d534-5a3f-bb4e-92c2c3f9a9bf,tg:lhph:7436_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,168,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8282728-d534-5a3f-bb4e-92c2c3f9a9bf,tg:lhph:7436_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,234,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8282728-d534-5a3f-bb4e-92c2c3f9a9bf,tg:lhph:7436_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:7436_#1,33547/3,V 388 / P,b8282728-d534-5a3f-bb4e-92c2c3f9a9bf,tr:lh:1874,isad:lh:93862,,,,,,,,,,,,,,,,,,,,,,
b8282728-d534-5a3f-bb4e-92c2c3f9a9bf,tg:lhph:7436_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
b8282728-d534-5a3f-bb4e-92c2c3f9a9bf,tg:lhph:7436_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1927.0,permission required,,,,,,,,
b8282728-d534-5a3f-bb4e-92c2c3f9a9bf,tg:lhph:7436_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1uLXHisg7bheTMibYvZI2r9,lhph,https://dams.antwerpen.be/iiif/A1uLXHisg7bheTMibYvZI2r9/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/A1uLXHisg7bheTMibYvZI2r9,DAMS Image,lhph,Foto
