ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
806cc9d6-0188-5aaf-9369-e4ab7ecad35e,tg:lhph:28834_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:28834_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/806cc9d6-0188-5aaf-9369-e4ab7ecad35e,object identifier,,,,,,,,,,
806cc9d6-0188-5aaf-9369-e4ab7ecad35e,tg:lhph:28834_#1,e22_AcquisitionNumbers,1,173221/12-13,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806cc9d6-0188-5aaf-9369-e4ab7ecad35e,tg:lhph:28834_#1,e22_Acquisitions,1,,,tr:lh:6942,"dlod={""name"":""Archiefstukken van Pieter Vis"",""ark"":""ark:/24970/x0/d9544624-0a12-5f08-8f70-0a1c7ddd2263"",""uri"":""/repositories/11/accessions/742797"",""id"":""tr:lh:6942"",""date"":""1990-09-03"",""granter"":""Pieter Vis"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/d9544624-0a12-5f08-8f70-0a1c7ddd2263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806cc9d6-0188-5aaf-9369-e4ab7ecad35e,tg:lhph:28834_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,146 x 103,,,,,,,,,,"146 x 103 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806cc9d6-0188-5aaf-9369-e4ab7ecad35e,tg:lhph:28834_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,146,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806cc9d6-0188-5aaf-9369-e4ab7ecad35e,tg:lhph:28834_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,103,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806cc9d6-0188-5aaf-9369-e4ab7ecad35e,tg:lhph:28834_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:28834_#1,173221/12-13,V 62054 / P,806cc9d6-0188-5aaf-9369-e4ab7ecad35e,tr:lh:6942,,,,,,,,,,,,,,,,,,,,,,,
806cc9d6-0188-5aaf-9369-e4ab7ecad35e,tg:lhph:28834_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
806cc9d6-0188-5aaf-9369-e4ab7ecad35e,tg:lhph:28834_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983.0,permission required,,,,,,,,
806cc9d6-0188-5aaf-9369-e4ab7ecad35e,tg:lhph:28834_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O2RlUbaGeCQNNFVmMdXr2Edj,lhph,https://dams.antwerpen.be/iiif/O2RlUbaGeCQNNFVmMdXr2Edj/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/O2RlUbaGeCQNNFVmMdXr2Edj,DAMS Image,lhph,Foto
