ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
9fcf6296-9f1f-5221-9ae1-44c854d87262,tg:lhph:16628_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:16628_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/9fcf6296-9f1f-5221-9ae1-44c854d87262,object identifier,,,,,,,,,,
9fcf6296-9f1f-5221-9ae1-44c854d87262,tg:lhph:16628_#1,e22_AcquisitionNumbers,1,10227,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fcf6296-9f1f-5221-9ae1-44c854d87262,tg:lhph:16628_#1,e22_Acquisitions,1,,,tr:lh:483,"dlod={""name"":""Schenking van Karel Angermille"",""ark"":""ark:/24970/x0/bc19ecc5-e559-5861-a53d-ed85dfaace00"",""uri"":""/repositories/11/accessions/51684"",""id"":""tr:lh:483"",""date"":""1936-02-24"",""granter"":""Karel Angermille"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/bc19ecc5-e559-5861-a53d-ed85dfaace00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fcf6296-9f1f-5221-9ae1-44c854d87262,tg:lhph:16628_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,138 x 88,,,,,,,,,,"138 x 88 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fcf6296-9f1f-5221-9ae1-44c854d87262,tg:lhph:16628_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,138,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fcf6296-9f1f-5221-9ae1-44c854d87262,tg:lhph:16628_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,88,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fcf6296-9f1f-5221-9ae1-44c854d87262,tg:lhph:16628_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:16628_#1,10227,R 985 / P,9fcf6296-9f1f-5221-9ae1-44c854d87262,tr:lh:483,,,,,,,,,,,,,,,,,,,,,,,
9fcf6296-9f1f-5221-9ae1-44c854d87262,tg:lhph:16628_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
9fcf6296-9f1f-5221-9ae1-44c854d87262,tg:lhph:16628_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895.0,permission required,,,,,,,,
9fcf6296-9f1f-5221-9ae1-44c854d87262,tg:lhph:16628_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lPntM6MmSZbPULTOey2ZVohi,lhph,https://dams.antwerpen.be/iiif/lPntM6MmSZbPULTOey2ZVohi/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/lPntM6MmSZbPULTOey2ZVohi,DAMS Image,lhph,Foto
