ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
9e7e8606-2e10-50cc-bcf7-1d9a1a1cfb55,tg:lhph:36427_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:36427_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/9e7e8606-2e10-50cc-bcf7-1d9a1a1cfb55,object identifier,,,,,,,,,,
9e7e8606-2e10-50cc-bcf7-1d9a1a1cfb55,tg:lhph:36427_#1,e22_AcquisitionNumbers,1,157606/21,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e7e8606-2e10-50cc-bcf7-1d9a1a1cfb55,tg:lhph:36427_#1,e22_Acquisitions,1,,,tr:lh:6427,"dlod={""name"":""Schenking van Magda de Groodt"",""ark"":""ark:/24970/x0/017cdb66-a29e-5f4f-91db-6fbcf4cd6580"",""uri"":""/repositories/11/accessions/687692"",""id"":""tr:lh:6427"",""date"":""1987-11-03"",""granter"":""Magda de Groodt"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/017cdb66-a29e-5f4f-91db-6fbcf4cd6580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e7e8606-2e10-50cc-bcf7-1d9a1a1cfb55,tg:lhph:36427_#1,e22_Archives,1,,,,,,,,,,,isad:lh:132035,"dlod={""name"":""Willem van Saeftinghe"",""ark"":""ark:/24970/x0/bca86293-5726-5712-8279-86ffb4cc5fd7"",""uri"":""/repositories/11/archival_objects/14127748"",""id"":""isad:lh:132035"",""nameWithContext"":[""Werk en productie"",""Regie, opdrachten en producties"",""Theater-, opera \u0026 televisieproducties"",""T-Z""],""resourceName"":""Archief van Mark Liebrecht"",""resourceArk"":""ark:/24970/x0/f7df4e1a-c575-53fc-be3a-2ade074a4995"",""resourceURI"":""/repositories/11/resources/73084"",""resourceID"":""isad:lh:683"",""capacity"":""Willem van Saeftinghe"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/bca86293-5726-5712-8279-86ffb4cc5fd7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e7e8606-2e10-50cc-bcf7-1d9a1a1cfb55,tg:lhph:36427_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,175 x 125,,,,,,,,,,"175 x 125 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e7e8606-2e10-50cc-bcf7-1d9a1a1cfb55,tg:lhph:36427_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,175,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e7e8606-2e10-50cc-bcf7-1d9a1a1cfb55,tg:lhph:36427_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,125,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e7e8606-2e10-50cc-bcf7-1d9a1a1cfb55,tg:lhph:36427_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:36427_#1,157606/21,L 5335 / P,9e7e8606-2e10-50cc-bcf7-1d9a1a1cfb55,tr:lh:6427,isad:lh:132035,,,,,,,,,,,,,,,,,,,,,,
9e7e8606-2e10-50cc-bcf7-1d9a1a1cfb55,tg:lhph:36427_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
9e7e8606-2e10-50cc-bcf7-1d9a1a1cfb55,tg:lhph:36427_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.0,permission required,,,,,,,,
9e7e8606-2e10-50cc-bcf7-1d9a1a1cfb55,tg:lhph:36427_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N1uUcYGLggMgiJkVQDZKA6KJ,lhph,https://dams.antwerpen.be/iiif/N1uUcYGLggMgiJkVQDZKA6KJ/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/N1uUcYGLggMgiJkVQDZKA6KJ,DAMS Image,lhph,Foto
