ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
48a96313-bb96-5b47-acb6-cdf620aa36af,tg:lhph:9564_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:9564_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/48a96313-bb96-5b47-acb6-cdf620aa36af,object identifier,,,,,,,,,,
48a96313-bb96-5b47-acb6-cdf620aa36af,tg:lhph:9564_#1,e22_AcquisitionNumbers,1,111563,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48a96313-bb96-5b47-acb6-cdf620aa36af,tg:lhph:9564_#1,e22_Acquisitions,1,,,tr:lh:5583,"dlod={""name"":""Archiefstukken van Edmond de Goeyse"",""ark"":""ark:/24970/x0/5ca292f3-ef44-5289-929a-c8f3c91677f9"",""uri"":""/repositories/11/accessions/597384"",""id"":""tr:lh:5583"",""date"":""1981-01-20"",""granter"":""Edmond de Goeyse"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/5ca292f3-ef44-5289-929a-c8f3c91677f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48a96313-bb96-5b47-acb6-cdf620aa36af,tg:lhph:9564_#1,e22_Archives,1,,,,,,,,,,,isad:lh:94079,"dlod={""name"":""Foto's (verzameling)"",""ark"":""ark:/24970/x0/c081d9bb-ac69-5c77-905b-4d2d5d487318"",""uri"":""/repositories/11/archival_objects/10066456"",""id"":""isad:lh:94079"",""nameWithContext"":[""Verzamelingen"",""Foto's""],""resourceName"":""Archiefstukken van Edmond de Goeyse"",""resourceArk"":""ark:/24970/x0/b8c87ef8-d841-57c3-ab29-7fcd613ee41b"",""resourceURI"":""/repositories/11/resources/1120507"",""resourceID"":""isad:lh:10472"",""capacity"":""Foto's (verzameling)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/c081d9bb-ac69-5c77-905b-4d2d5d487318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48a96313-bb96-5b47-acb6-cdf620aa36af,tg:lhph:9564_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,122 x 69,,,,,,,,,,"122 x 69 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48a96313-bb96-5b47-acb6-cdf620aa36af,tg:lhph:9564_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,122,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48a96313-bb96-5b47-acb6-cdf620aa36af,tg:lhph:9564_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,69,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48a96313-bb96-5b47-acb6-cdf620aa36af,tg:lhph:9564_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:9564_#1,111563,S 589 / P,48a96313-bb96-5b47-acb6-cdf620aa36af,tr:lh:5583,isad:lh:94079,,,,,,,,,,,,,,,,,,,,,,
48a96313-bb96-5b47-acb6-cdf620aa36af,tg:lhph:9564_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
48a96313-bb96-5b47-acb6-cdf620aa36af,tg:lhph:9564_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.0,permission required,,,,,,,,
48a96313-bb96-5b47-acb6-cdf620aa36af,tg:lhph:9564_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S2IdyTQVWWTZadTZdFyfwVZr,lhph,https://dams.antwerpen.be/iiif/S2IdyTQVWWTZadTZdFyfwVZr/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/S2IdyTQVWWTZadTZdFyfwVZr,DAMS Image,lhph,Foto
