ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
b6f54110-4891-52b9-b39c-3d19d2702ab9,tg:lhph:24264_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:24264_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/b6f54110-4891-52b9-b39c-3d19d2702ab9,object identifier,,,,,,,,,,
b6f54110-4891-52b9-b39c-3d19d2702ab9,tg:lhph:24264_#1,e22_AcquisitionNumbers,1,145301/3,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6f54110-4891-52b9-b39c-3d19d2702ab9,tg:lhph:24264_#1,e22_Acquisitions,1,,,tr:lh:6259,"dlod={""name"":""Archief van Maatschappij \""De Verenigde Nielenaren\"""",""ark"":""ark:/24970/x0/e80647f1-1676-55e8-984c-08a63d3d6c89"",""uri"":""/repositories/11/accessions/669716"",""id"":""tr:lh:6259"",""date"":""1986-02-17"",""granter"":""Instituut voor Volkskunde"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/e80647f1-1676-55e8-984c-08a63d3d6c89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6f54110-4891-52b9-b39c-3d19d2702ab9,tg:lhph:24264_#1,e22_Archives,1,,,,,,,,,,,isad:lh:95034,"dlod={""name"":""Foto's i.v.m. Maatschappij \""De Verenigde Nielenaren\"""",""ark"":""ark:/24970/x0/b39dbf05-2ce5-529d-afe3-3529e8327c79"",""uri"":""/repositories/11/archival_objects/10168641"",""id"":""isad:lh:95034"",""nameWithContext"":[""Verzamelingen"",""Foto's""],""resourceName"":""Archief van Maatschappij \""De Verenigde Nielenaren\"""",""resourceArk"":""ark:/24970/x0/968702c5-e46c-5079-9892-80b6b04a6a04"",""resourceURI"":""/repositories/11/resources/328493"",""resourceID"":""isad:lh:3070"",""capacity"":""Foto's i.v.m. Maatschappij \""De Verenigde Nielenaren\"""",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/b39dbf05-2ce5-529d-afe3-3529e8327c79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6f54110-4891-52b9-b39c-3d19d2702ab9,tg:lhph:24264_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,120 x 170,,,,,,,,,,"120 x 170 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6f54110-4891-52b9-b39c-3d19d2702ab9,tg:lhph:24264_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,120,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6f54110-4891-52b9-b39c-3d19d2702ab9,tg:lhph:24264_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,170,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6f54110-4891-52b9-b39c-3d19d2702ab9,tg:lhph:24264_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:24264_#1,145301/3,MM 44 / P,b6f54110-4891-52b9-b39c-3d19d2702ab9,tr:lh:6259,isad:lh:95034,,,,,,,,,,,,,,,,,,,,,,
b6f54110-4891-52b9-b39c-3d19d2702ab9,tg:lhph:24264_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
b6f54110-4891-52b9-b39c-3d19d2702ab9,tg:lhph:24264_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1933.0,permission required,,,,,,,,
b6f54110-4891-52b9-b39c-3d19d2702ab9,tg:lhph:24264_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o2MchahSsGJfcI7YINowwlPV,lhph,https://dams.antwerpen.be/iiif/o2MchahSsGJfcI7YINowwlPV/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/o2MchahSsGJfcI7YINowwlPV,DAMS Image,lhph,Foto
