ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
2683a8f5-c436-5a3e-b97a-13e4d1bf3634,tg:lhph:8095_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:8095_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/2683a8f5-c436-5a3e-b97a-13e4d1bf3634,object identifier,,,,,,,,,,
2683a8f5-c436-5a3e-b97a-13e4d1bf3634,tg:lhph:8095_#1,e22_AcquisitionNumbers,1,45115/2,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683a8f5-c436-5a3e-b97a-13e4d1bf3634,tg:lhph:8095_#1,e22_Acquisitions,1,,,tr:lh:2380,"dlod={""name"":""Archiefstukken van Jan Cockx"",""ark"":""ark:/24970/x0/3086fa9e-7708-5462-9da6-e2d5cdb635f5"",""uri"":""/repositories/11/accessions/254663"",""id"":""tr:lh:2380"",""date"":""1952-09-09"",""granter"":""Jan Cockx"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/3086fa9e-7708-5462-9da6-e2d5cdb635f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683a8f5-c436-5a3e-b97a-13e4d1bf3634,tg:lhph:8095_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,45 x 38,,,,,,,,,,"45 x 38 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683a8f5-c436-5a3e-b97a-13e4d1bf3634,tg:lhph:8095_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,45,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683a8f5-c436-5a3e-b97a-13e4d1bf3634,tg:lhph:8095_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,38,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683a8f5-c436-5a3e-b97a-13e4d1bf3634,tg:lhph:8095_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:8095_#1,45115/2,B 921 / P,2683a8f5-c436-5a3e-b97a-13e4d1bf3634,tr:lh:2380,,,,,,,,,,,,,,,,,,,,,,,
2683a8f5-c436-5a3e-b97a-13e4d1bf3634,tg:lhph:8095_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
2683a8f5-c436-5a3e-b97a-13e4d1bf3634,tg:lhph:8095_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1928.0,permission required,,,,,,,,
2683a8f5-c436-5a3e-b97a-13e4d1bf3634,tg:lhph:8095_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USSURYVqNnIRjmNVmr7KuXPZ,lhph,https://dams.antwerpen.be/iiif/USSURYVqNnIRjmNVmr7KuXPZ/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/USSURYVqNnIRjmNVmr7KuXPZ,DAMS Image,lhph,Foto
