ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
80a61a08-6944-5d5c-b8c3-2b4744c2f98b,tg:lhph:14926_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:14926_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/80a61a08-6944-5d5c-b8c3-2b4744c2f98b,object identifier,,,,,,,,,,
80a61a08-6944-5d5c-b8c3-2b4744c2f98b,tg:lhph:14926_#1,e22_AcquisitionNumbers,1,74042/6,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80a61a08-6944-5d5c-b8c3-2b4744c2f98b,tg:lhph:14926_#1,e22_Acquisitions,1,,,tr:lh:3832,"dlod={""name"":""Aankoop bij Jos Polak"",""ark"":""ark:/24970/x0/9314f4d7-f5a5-5407-8b22-3cad98d6d43d"",""uri"":""/repositories/11/accessions/410027"",""id"":""tr:lh:3832"",""date"":""1966-01-11"",""granter"":""Jos Polak"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/9314f4d7-f5a5-5407-8b22-3cad98d6d43d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80a61a08-6944-5d5c-b8c3-2b4744c2f98b,tg:lhph:14926_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,170 x 227,,,,,,,,,,"170 x 227 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80a61a08-6944-5d5c-b8c3-2b4744c2f98b,tg:lhph:14926_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,170,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80a61a08-6944-5d5c-b8c3-2b4744c2f98b,tg:lhph:14926_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,227,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80a61a08-6944-5d5c-b8c3-2b4744c2f98b,tg:lhph:14926_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:14926_#1,74042/6,D 4813 / P,80a61a08-6944-5d5c-b8c3-2b4744c2f98b,tr:lh:3832,,,,,,,,,,,,,,,,,,,,,,,
80a61a08-6944-5d5c-b8c3-2b4744c2f98b,tg:lhph:14926_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
80a61a08-6944-5d5c-b8c3-2b4744c2f98b,tg:lhph:14926_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.0,permission required,,,,,,,,
80a61a08-6944-5d5c-b8c3-2b4744c2f98b,tg:lhph:14926_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1fGEMYUMmCCjgE1YdtL3Y7q,lhph,https://dams.antwerpen.be/iiif/C1fGEMYUMmCCjgE1YdtL3Y7q/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/C1fGEMYUMmCCjgE1YdtL3Y7q,DAMS Image,lhph,Foto
