ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
7596f0ca-d306-59fa-8d29-d5e3d6a4ebd5,tg:lhph:3131_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:3131_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/7596f0ca-d306-59fa-8d29-d5e3d6a4ebd5,object identifier,,,,,,,,,,
7596f0ca-d306-59fa-8d29-d5e3d6a4ebd5,tg:lhph:3131_#1,e22_AcquisitionNumbers,1,126924/2,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7596f0ca-d306-59fa-8d29-d5e3d6a4ebd5,tg:lhph:3131_#1,e22_Acquisitions,1,,,tr:lh:5895,"dlod={""name"":""Archief van Stijn Streuvels"",""ark"":""ark:/24970/x0/2af25036-d113-5225-8449-0a20bc9722d7"",""uri"":""/repositories/11/accessions/630768"",""id"":""tr:lh:5895"",""date"":""1983-03-10"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/2af25036-d113-5225-8449-0a20bc9722d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7596f0ca-d306-59fa-8d29-d5e3d6a4ebd5,tg:lhph:3131_#1,e22_Archives,1,,,,,,,,,,,isad:lh:186213,"dlod={""name"":""Kunstwerken"",""ark"":""ark:/24970/x0/ced5a1dc-2a20-572f-b2ca-b7418e47d60d"",""uri"":""/repositories/11/archival_objects/19924794"",""id"":""isad:lh:186213"",""nameWithContext"":[""Fotocollectie"",""Fotoverzameling""],""resourceName"":""Archief van Stijn Streuvels"",""resourceArk"":""ark:/24970/x0/8e2ef0d0-0956-564a-9da3-deb1a679c8e4"",""resourceURI"":""/repositories/11/resources/1822"",""resourceID"":""isad:lh:17"",""capacity"":""Kunstwerken"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/ced5a1dc-2a20-572f-b2ca-b7418e47d60d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7596f0ca-d306-59fa-8d29-d5e3d6a4ebd5,tg:lhph:3131_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,227 x 187,,,,,,,,,,"227 x 187 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7596f0ca-d306-59fa-8d29-d5e3d6a4ebd5,tg:lhph:3131_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,227,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7596f0ca-d306-59fa-8d29-d5e3d6a4ebd5,tg:lhph:3131_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,187,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7596f0ca-d306-59fa-8d29-d5e3d6a4ebd5,tg:lhph:3131_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:3131_#1,126924/2,E 285 / P,7596f0ca-d306-59fa-8d29-d5e3d6a4ebd5,tr:lh:5895,isad:lh:186213,,,,,,,,,,,,,,,,,,,,,,
7596f0ca-d306-59fa-8d29-d5e3d6a4ebd5,tg:lhph:3131_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,CP,,,,,,,,,,,,,,,,,,,,,,,,color photographs,,,,,,,,,,,,,,,
7596f0ca-d306-59fa-8d29-d5e3d6a4ebd5,tg:lhph:3131_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942.0,permission required,,,,,,,,
