ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
c3176a9d-2f6e-5a9a-a202-1c77aff66015,tg:lhph:15599_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:15599_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/c3176a9d-2f6e-5a9a-a202-1c77aff66015,object identifier,,,,,,,,,,
c3176a9d-2f6e-5a9a-a202-1c77aff66015,tg:lhph:15599_#1,e22_AcquisitionNumbers,1,83342/3,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3176a9d-2f6e-5a9a-a202-1c77aff66015,tg:lhph:15599_#1,e22_Acquisitions,1,,,tr:lh:4313,"dlod={""name"":""Aankoop bij Piet Selhorst"",""ark"":""ark:/24970/x0/c21a1baa-987a-547f-8963-159cca313730"",""uri"":""/repositories/11/accessions/461494"",""id"":""tr:lh:4313"",""date"":""1970-04-07"",""granter"":""Piet Selhorst"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/c21a1baa-987a-547f-8963-159cca313730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3176a9d-2f6e-5a9a-a202-1c77aff66015,tg:lhph:15599_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,150 x 220,,,,,,,,,,"150 x 220 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3176a9d-2f6e-5a9a-a202-1c77aff66015,tg:lhph:15599_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,150,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3176a9d-2f6e-5a9a-a202-1c77aff66015,tg:lhph:15599_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,220,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3176a9d-2f6e-5a9a-a202-1c77aff66015,tg:lhph:15599_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:15599_#1,83342/3,R 6808 / P,c3176a9d-2f6e-5a9a-a202-1c77aff66015,tr:lh:4313,,,,,,,,,,,,,,,,,,,,,,,
c3176a9d-2f6e-5a9a-a202-1c77aff66015,tg:lhph:15599_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
c3176a9d-2f6e-5a9a-a202-1c77aff66015,tg:lhph:15599_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970.0,permission required,,,,,,,,
c3176a9d-2f6e-5a9a-a202-1c77aff66015,tg:lhph:15599_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UDKYH7m9EhOFMLcLMfVkYFRR,lhph,https://dams.antwerpen.be/iiif/UDKYH7m9EhOFMLcLMfVkYFRR/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/UDKYH7m9EhOFMLcLMfVkYFRR,DAMS Image,lhph,Foto
