ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
dc70c24e-5397-5ec6-b99b-c6a8dfded3e5,tg:lhph:44591_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:44591_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/dc70c24e-5397-5ec6-b99b-c6a8dfded3e5,object identifier,,,,,,,,,,
dc70c24e-5397-5ec6-b99b-c6a8dfded3e5,tg:lhph:44591_#1,e22_AcquisitionNumbers,1,220675/6,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc70c24e-5397-5ec6-b99b-c6a8dfded3e5,tg:lhph:44591_#1,e22_Acquisitions,1,,,tr:lh:9187,"dlod={""name"":""Archivalia van Jaak Brouwers"",""ark"":""ark:/24970/x0/bdad2c5d-fdde-5c3f-8287-0355d3ed57ef"",""uri"":""/repositories/11/accessions/983012"",""id"":""tr:lh:9187"",""date"":""2008-08-01"",""granter"":""Jaak Brouwers"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/bdad2c5d-fdde-5c3f-8287-0355d3ed57ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc70c24e-5397-5ec6-b99b-c6a8dfded3e5,tg:lhph:44591_#1,e22_Archives,1,,,,,,,,,,,isad:lh:95812,"dlod={""name"":""Foto's door Jaak Brouwers"",""ark"":""ark:/24970/x0/10180b55-e5c1-52dd-a855-c0432381f783"",""uri"":""/repositories/11/archival_objects/10251887"",""id"":""isad:lh:95812"",""nameWithContext"":[""Werkstukken"",""Foto's""],""resourceName"":""Archief van Jaak Brouwers"",""resourceArk"":""ark:/24970/x0/f57cffe5-fecd-5266-9ffe-9b484755306b"",""resourceURI"":""/repositories/11/resources/9172043"",""resourceID"":""isad:lh:85720"",""capacity"":""Foto's door Jaak Brouwers"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/10180b55-e5c1-52dd-a855-c0432381f783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc70c24e-5397-5ec6-b99b-c6a8dfded3e5,tg:lhph:44591_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,180 x 205,,,,,,,,,,"180 x 205 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc70c24e-5397-5ec6-b99b-c6a8dfded3e5,tg:lhph:44591_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,180,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc70c24e-5397-5ec6-b99b-c6a8dfded3e5,tg:lhph:44591_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,205,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc70c24e-5397-5ec6-b99b-c6a8dfded3e5,tg:lhph:44591_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:44591_#1,220675/6,B 89623 / P,dc70c24e-5397-5ec6-b99b-c6a8dfded3e5,tr:lh:9187,isad:lh:95812,,,,,,,,,,,,,,,,,,,,,,
dc70c24e-5397-5ec6-b99b-c6a8dfded3e5,tg:lhph:44591_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
dc70c24e-5397-5ec6-b99b-c6a8dfded3e5,tg:lhph:44591_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.0,permission required,,,,,,,,
dc70c24e-5397-5ec6-b99b-c6a8dfded3e5,tg:lhph:44591_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R1egCTEgaITKaOYXnNYV1QgL,lhph,https://dams.antwerpen.be/iiif/R1egCTEgaITKaOYXnNYV1QgL/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/R1egCTEgaITKaOYXnNYV1QgL,DAMS Image,lhph,Foto
