ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
c744fd2b-51c1-56f9-af32-a2d1af1cabeb,tg:lhph:937_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:937_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/c744fd2b-51c1-56f9-af32-a2d1af1cabeb,object identifier,,,,,,,,,,
c744fd2b-51c1-56f9-af32-a2d1af1cabeb,tg:lhph:937_#1,e22_AcquisitionNumbers,1,72984/4,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c744fd2b-51c1-56f9-af32-a2d1af1cabeb,tg:lhph:937_#1,e22_Acquisitions,1,,,tr:lh:3747,"dlod={""name"":""Aankoop bij Jos Polak"",""ark"":""ark:/24970/x0/ca135b9b-7193-59f8-ae5a-68a8f5c10fe4"",""uri"":""/repositories/11/accessions/400932"",""id"":""tr:lh:3747"",""date"":""1965-05-05"",""granter"":""Jos Polak"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/ca135b9b-7193-59f8-ae5a-68a8f5c10fe4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c744fd2b-51c1-56f9-af32-a2d1af1cabeb,tg:lhph:937_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,174 x 232,,,,,,,,,,"174 x 232 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c744fd2b-51c1-56f9-af32-a2d1af1cabeb,tg:lhph:937_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,174,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c744fd2b-51c1-56f9-af32-a2d1af1cabeb,tg:lhph:937_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,232,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c744fd2b-51c1-56f9-af32-a2d1af1cabeb,tg:lhph:937_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:937_#1,72984/4,G 8805 / P,c744fd2b-51c1-56f9-af32-a2d1af1cabeb,tr:lh:3747,,,,,,,,,,,,,,,,,,,,,,,
c744fd2b-51c1-56f9-af32-a2d1af1cabeb,tg:lhph:937_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
c744fd2b-51c1-56f9-af32-a2d1af1cabeb,tg:lhph:937_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965.0,permission required,,,,,,,,
c744fd2b-51c1-56f9-af32-a2d1af1cabeb,tg:lhph:937_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J2YKhViFaiVYSlCVZom11oiN,lhph,https://dams.antwerpen.be/iiif/J2YKhViFaiVYSlCVZom11oiN/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/J2YKhViFaiVYSlCVZom11oiN,DAMS Image,lhph,Foto
