ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
9e2de643-18d9-565e-beb8-cf3ace3512ae,tg:lhph:16104_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:16104_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/9e2de643-18d9-565e-beb8-cf3ace3512ae,object identifier,,,,,,,,,,
9e2de643-18d9-565e-beb8-cf3ace3512ae,tg:lhph:16104_#1,e22_AcquisitionNumbers,1,71585/2,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e2de643-18d9-565e-beb8-cf3ace3512ae,tg:lhph:16104_#1,e22_Acquisitions,1,,,tr:lh:9821,"dlod={""name"":""Schenking van Rik Gyles"",""ark"":""ark:/24970/x0/59429fa4-a1ac-5d53-b5ca-6a8de968b324"",""uri"":""/repositories/11/accessions/1050850"",""id"":""tr:lh:9821"",""date"":""1964-12-23"",""granter"":""Rik Gyles"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/59429fa4-a1ac-5d53-b5ca-6a8de968b324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e2de643-18d9-565e-beb8-cf3ace3512ae,tg:lhph:16104_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,113 x 117,,,,,,,,,,"113 x 117 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e2de643-18d9-565e-beb8-cf3ace3512ae,tg:lhph:16104_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,113,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e2de643-18d9-565e-beb8-cf3ace3512ae,tg:lhph:16104_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,117,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e2de643-18d9-565e-beb8-cf3ace3512ae,tg:lhph:16104_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:16104_#1,71585/2,G 3107 / P,9e2de643-18d9-565e-beb8-cf3ace3512ae,tr:lh:9821,,,,,,,,,,,,,,,,,,,,,,,
9e2de643-18d9-565e-beb8-cf3ace3512ae,tg:lhph:16104_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
9e2de643-18d9-565e-beb8-cf3ace3512ae,tg:lhph:16104_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937.0,permission required,,,,,,,,
9e2de643-18d9-565e-beb8-cf3ace3512ae,tg:lhph:16104_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbjSyBGrMZJUOqOiIItvZDE6,lhph,https://dams.antwerpen.be/iiif/bbjSyBGrMZJUOqOiIItvZDE6/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/bbjSyBGrMZJUOqOiIItvZDE6,DAMS Image,lhph,Foto
