ResourceID,brocade.id,card,order,Acquisition Number,Acquisition Number Type,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.id_mat,mpm_place_holder,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end),Source Note Type,Source Note Language,Object Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
be412e44-b30d-573f-ba76-72291792807f,tg:lhph:10886_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:10886_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/be412e44-b30d-573f-ba76-72291792807f,object identifier,,,,,,,,,,
be412e44-b30d-573f-ba76-72291792807f,tg:lhph:10886_#1,e22_AcquisitionNumbers,1,98597/9,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be412e44-b30d-573f-ba76-72291792807f,tg:lhph:10886_#1,e22_Acquisitions,1,,,tr:lh:4943,"dlod={""name"":""Aankoop bij Guy Verwimp"",""ark"":""ark:/24970/x0/f87ec83d-c3ae-5607-8905-ed77aaf5d149"",""uri"":""/repositories/11/accessions/528904"",""id"":""tr:lh:4943"",""date"":""1974-05-30"",""granter"":""Guy Verwimp"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/f87ec83d-c3ae-5607-8905-ed77aaf5d149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be412e44-b30d-573f-ba76-72291792807f,tg:lhph:10886_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatph,239 x 180,,,,,,,,,,"239 x 180 - height, width, kenmerken.lhformatph",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be412e44-b30d-573f-ba76-72291792807f,tg:lhph:10886_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,239,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be412e44-b30d-573f-ba76-72291792807f,tg:lhph:10886_#1,e22_Dimensions,,,,,,,kenmerken.lhformatph,,,,,,,,180,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be412e44-b30d-573f-ba76-72291792807f,tg:lhph:10886_#1,e22_Items,1,,,,,,,,,,,,,,,,,,lhph,tg:lhph:10886_#1,98597/9,B 1705 / P,be412e44-b30d-573f-ba76-72291792807f,tr:lh:4943,,,,,,,,,,,,,,,,,,,,,,,
be412e44-b30d-573f-ba76-72291792807f,tg:lhph:10886_#1,e22_ObjectTypes,1,,,,,,kenmerken.lhtypeph,ZP,,,,,,,,,,,,,,,,,,,,,,,,black-and-white photographs,,,,,,,,,,,,,,,
be412e44-b30d-573f-ba76-72291792807f,tg:lhph:10886_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required,,,,,,,,
be412e44-b30d-573f-ba76-72291792807f,tg:lhph:10886_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h1VtEXErLXXO7fDejheQ2VSV,lhph,https://dams.antwerpen.be/iiif/h1VtEXErLXXO7fDejheQ2VSV/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/h1VtEXErLXXO7fDejheQ2VSV,DAMS Image,lhph,Foto
