ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,ire.isaar.id,place_au_code,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
5a4d53bf-0dd9-521c-aa48-65bb6c0bfe90,tg:rubgr:5090,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:5090,https://data.rubenianum.be//ark:/86530/5a4d53bf-0dd9-521c-aa48-65bb6c0bfe90,Brieven,,,,
5a4d53bf-0dd9-521c-aa48-65bb6c0bfe90,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""112df353-4466-4c06-b3a7-70e076cbf407"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a7a008c9-583c-42c9-99b1-c3124c6e7e30"", ""inverseOntologyProperty"": """"}]"
5a4d53bf-0dd9-521c-aa48-65bb6c0bfe90,tg:rubgr:5090,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956.0,2071,In Copyright,
5a4d53bf-0dd9-521c-aa48-65bb6c0bfe90,tg:rubgr:5090,e73_Correspondence,1,,,,,,,,,,,,,,,,"Stridbeck, C.G.",recipients (people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a4d53bf-0dd9-521c-aa48-65bb6c0bfe90,tg:rubgr:5090,e73_CreationActors,,,au::111146,,,,,,,rubgr_brief,,,,,,,,correspondents (correspondence writers),rub,Brief,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,bs,au::111146:1,au::111146g:1,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a4d53bf-0dd9-521c-aa48-65bb6c0bfe90,tg:rubgr:5090,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19560528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a4d53bf-0dd9-521c-aa48-65bb6c0bfe90,tg:rubgr:5090,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,1956-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a4d53bf-0dd9-521c-aa48-65bb6c0bfe90,tg:rubgr:5090,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Korte inhoud: [Taal, Duits] Stelt met genoegen vast dat Münz contact heeft opgenomen. Hijzelf heeft geen contact meer met hem. [scan]",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a4d53bf-0dd9-521c-aa48-65bb6c0bfe90,tg:rubgr:5090,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Münz, Ludwig",,,,,,,,,,,,,,,,,,,,,,
5a4d53bf-0dd9-521c-aa48-65bb6c0bfe90,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000005090,referentienummer,False,,,,,,,,,,,,,,,,,,,
5a4d53bf-0dd9-521c-aa48-65bb6c0bfe90,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>7346</priref>
			<recipient>Stridbeck, C.G.</recipient>
			<number>AFG_142_007</number>
			<date.precise>1956-05-28</date.precise>
			<content>Korte inhoud: [Taal, Duits] Stelt met genoegen vast dat M&#252;nz contact heeft opgenomen. Hijzelf heeft geen contact meer met hem. [scan]</content>
			<object.object_number>AFG_142</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>brief</editorial_form>
			<object.title>Stridbeck, Disputation, Sweden</object.title>
			<keyword>M&#252;nz, Ludwig</keyword>
			<sender>Grossmann, F.</sender>
			<object.creator/>
			<input.date>2014-08-12</input.date>
			<edit.date>2014-08-12</edit.date>
			<edit.date>2014-08-12</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.time>09:34:45</edit.time>
			<edit.time>09:16:43</edit.time>
			<input.time>09:16:27</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,
5a4d53bf-0dd9-521c-aa48-65bb6c0bfe90,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:5090,brocade id,False,,,,,,,,,,,,,,,,,,,
5a4d53bf-0dd9-521c-aa48-65bb6c0bfe90,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:5090/N,brocade url,False,,,,,,,,,,,,,,,,,,,
5a4d53bf-0dd9-521c-aa48-65bb6c0bfe90,tg:rubgr:5090,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""09282e82-b659-5057-a1ad-ee07b9ea39a7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cac96452-4fa7-4198-a01c-a304ed7aced5"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,
5a4d53bf-0dd9-521c-aa48-65bb6c0bfe90,tg:rubgr:5090,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_142_007,repository numbers,,,,,,,,,,,
5a4d53bf-0dd9-521c-aa48-65bb6c0bfe90,tg:rubgr:5090,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_142_007,titles proper,Dutch (language),,,,,,,,
