ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,ire.isaar.id,place_au_code,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
55ce96b2-d09b-52a1-9bd3-dcf85da33d46,tg:rubgr:3859,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:3859,https://data.rubenianum.be//ark:/86530/55ce96b2-d09b-52a1-9bd3-dcf85da33d46,Brieven,,,,
55ce96b2-d09b-52a1-9bd3-dcf85da33d46,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""eef7f2bb-9bd5-4c4c-8bb8-f9ad710dd44f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""00e8bc2b-b809-4684-8671-580e9662b590"", ""inverseOntologyProperty"": """"}]"
55ce96b2-d09b-52a1-9bd3-dcf85da33d46,tg:rubgr:3859,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974.0,2089,In Copyright,
55ce96b2-d09b-52a1-9bd3-dcf85da33d46,tg:rubgr:3859,e73_Correspondence,1,,,,,,,,,,,,,,,,"Gilbert, Creighton",recipients (people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55ce96b2-d09b-52a1-9bd3-dcf85da33d46,tg:rubgr:3859,e73_CreationActors,,,au::111146,,,,,,,rubgr_brief,,,,,,,,correspondents (correspondence writers),rub,Brief,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,bs,au::111146:1,au::111146g:1,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55ce96b2-d09b-52a1-9bd3-dcf85da33d46,tg:rubgr:3859,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19740611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55ce96b2-d09b-52a1-9bd3-dcf85da33d46,tg:rubgr:3859,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,1974-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55ce96b2-d09b-52a1-9bd3-dcf85da33d46,tg:rubgr:3859,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Korte inhoud: Vraagt naar proefdruk.,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55ce96b2-d09b-52a1-9bd3-dcf85da33d46,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000003859,referentienummer,False,,,,,,,,,,,,,,,,,,,
55ce96b2-d09b-52a1-9bd3-dcf85da33d46,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>6111</priref>
			<recipient>Gilbert, Creighton</recipient>
			<number>AFG_101_011</number>
			<date.precise>1974-06-11</date.precise>
			<content>Korte inhoud: Vraagt naar proefdruk.</content>
			<object.object_number>AFG_101</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>brief</editorial_form>
			<object.title>Franz Landschaftsmalerei</object.title>
			<sender>Grossmann, F.</sender>
			<object.creator/>
			<input.date>2014-06-25</input.date>
			<edit.date>2014-06-25</edit.date>
			<edit.date>2014-06-25</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.time>15:08:16</edit.time>
			<edit.time>15:05:48</edit.time>
			<input.time>14:57:36</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,
55ce96b2-d09b-52a1-9bd3-dcf85da33d46,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:3859,brocade id,False,,,,,,,,,,,,,,,,,,,
55ce96b2-d09b-52a1-9bd3-dcf85da33d46,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:3859/N,brocade url,False,,,,,,,,,,,,,,,,,,,
55ce96b2-d09b-52a1-9bd3-dcf85da33d46,tg:rubgr:3859,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""595f4f38-3d3b-5f28-8142-4795ac93bc65"", ""ontologyProperty"": """", ""resourceXresourceId"": ""48ac0d74-1fa4-421a-8843-7851528f6e14"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,
55ce96b2-d09b-52a1-9bd3-dcf85da33d46,tg:rubgr:3859,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_101_011,repository numbers,,,,,,,,,,,
