ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,ire.isaar.id,place_au_code,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
bd9e128c-3d59-5507-b3d6-52d2a9293bc4,tg:rubgr:4572,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:4572,https://data.rubenianum.be//ark:/86530/bd9e128c-3d59-5507-b3d6-52d2a9293bc4,Brieven,,,,
bd9e128c-3d59-5507-b3d6-52d2a9293bc4,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3c6aed03-5256-46bf-bf66-e6ac3fe03894"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f8d7df09-c89e-4723-a168-5c9c3b4ec2a1"", ""inverseOntologyProperty"": """"}]"
bd9e128c-3d59-5507-b3d6-52d2a9293bc4,tg:rubgr:4572,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960.0,2075,In Copyright,
bd9e128c-3d59-5507-b3d6-52d2a9293bc4,tg:rubgr:4572,e73_Correspondence,1,,,,,,,,,,,,,,,,"Hooykaas, J.C.",recipients (people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd9e128c-3d59-5507-b3d6-52d2a9293bc4,tg:rubgr:4572,e73_CreationActors,,,au::111146,,,,,,,rubgr_brief,,,,,,,,correspondents (correspondence writers),rub,Brief,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,bs,au::111146:1,au::111146g:1,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd9e128c-3d59-5507-b3d6-52d2a9293bc4,tg:rubgr:4572,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19600402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd9e128c-3d59-5507-b3d6-52d2a9293bc4,tg:rubgr:4572,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,1960-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd9e128c-3d59-5507-b3d6-52d2a9293bc4,tg:rubgr:4572,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Korte inhoud: Kan voorlopig niet naar Nederland komen. Maakt duidelijk dat het werk geen Bruegel de Oude is.,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd9e128c-3d59-5507-b3d6-52d2a9293bc4,tg:rubgr:4572,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hooykaas, J.C.",,,,,,,,,,,,,,,,,,,,,,
bd9e128c-3d59-5507-b3d6-52d2a9293bc4,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000004572,referentienummer,False,,,,,,,,,,,,,,,,,,,
bd9e128c-3d59-5507-b3d6-52d2a9293bc4,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>6825</priref>
			<recipient>Hooykaas, J.C.</recipient>
			<number>AFG_117_008</number>
			<date.precise>1960-04-02</date.precise>
			<content>Korte inhoud: Kan voorlopig niet naar Nederland komen. Maakt duidelijk dat het werk geen Bruegel de Oude is.</content>
			<object.object_number>AFG_117</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>brief</editorial_form>
			<object.title>Paintings &amp; Drawings after Bruegel (except Jan Brueghel)</object.title>
			<keyword>Hooykaas, J.C.</keyword>
			<sender>Grossmann, F.</sender>
			<object.creator/>
			<input.date>2014-07-16</input.date>
			<input.name>Centrum</input.name>
			<input.time>16:35:46</input.time>
			<input.source>archive</input.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,
bd9e128c-3d59-5507-b3d6-52d2a9293bc4,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:4572,brocade id,False,,,,,,,,,,,,,,,,,,,
