ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,ire.isaar.id,place_au_code,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
5e9dfc38-86b8-546d-a768-dd85ebd70649,tg:rubgr:963,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:963,https://data.rubenianum.be//ark:/86530/5e9dfc38-86b8-546d-a768-dd85ebd70649,Brieven,,,,
5e9dfc38-86b8-546d-a768-dd85ebd70649,tg:rubgr:963,e73_AssociatedRecords,1,,,,,,,,,rubgr_brief,relatie naar geheel,tg:rubgr:960,Verwijzing naar Grossmann object,,5c702e64-92af-5bc9-9008-0d9022116f24,"[{""resourceId"": ""5c702e64-92af-5bc9-9008-0d9022116f24"", ""ontologyProperty"": """", ""resourceXresourceId"": ""01bd24b6-4f20-4aaf-99b3-9b5cbc7c683c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e9dfc38-86b8-546d-a768-dd85ebd70649,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""041ef053-b690-4c4a-8f7c-fa234a8159f1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2e22736d-eb77-47b4-bdb2-7482f8bd2d13"", ""inverseOntologyProperty"": """"}]"
5e9dfc38-86b8-546d-a768-dd85ebd70649,tg:rubgr:963,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977.0,2092,In Copyright,
5e9dfc38-86b8-546d-a768-dd85ebd70649,tg:rubgr:963,e73_Correspondence,1,,,,,,,,,,,,,,,,"Scribani Rossi, Alfredo",correspondents (correspondence writers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e9dfc38-86b8-546d-a768-dd85ebd70649,tg:rubgr:963,e73_CreationActors,,,au::111146,,,,,,,rubgr_brief,,,,,,,,recipients (people),rub,Brief,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,be,au::111146:1,au::111146g:1,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e9dfc38-86b8-546d-a768-dd85ebd70649,tg:rubgr:963,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19771231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e9dfc38-86b8-546d-a768-dd85ebd70649,tg:rubgr:963,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,1977-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e9dfc38-86b8-546d-a768-dd85ebd70649,tg:rubgr:963,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Korte inhoud: [Taal, Frans] Stelt zich voor als advocaat en tussenpersoon. Vraagt advies over het schilderij. Stuurt foto en de kopies van de correspondentie met Andriessens; [toegevoegde vermelding]: 'This means he is not the owner.'",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e9dfc38-86b8-546d-a768-dd85ebd70649,tg:rubgr:963,e73_ExternalRelationsExtras,a::rub.25,ow.link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://rkd.nl/nl/explore/images/,60114,online catalogs,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,
