ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,ire.isaar.id,place_au_code,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
7e4b6ed0-15ab-5b07-9a5f-829a92d45ddf,tg:rubgr:161,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:161,https://data.rubenianum.be//ark:/86530/7e4b6ed0-15ab-5b07-9a5f-829a92d45ddf,Brieven,,,,
7e4b6ed0-15ab-5b07-9a5f-829a92d45ddf,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1fd49ad4-1f76-48fc-9422-76587bfbb9f1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a3170daf-3471-4213-8582-8baa35e008d5"", ""inverseOntologyProperty"": """"}]"
7e4b6ed0-15ab-5b07-9a5f-829a92d45ddf,tg:rubgr:161,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.0,2068,In Copyright,
7e4b6ed0-15ab-5b07-9a5f-829a92d45ddf,tg:rubgr:161,e73_Correspondence,1,,,,,,,,,,,,,,,,"Buuren, David van",correspondents (correspondence writers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e4b6ed0-15ab-5b07-9a5f-829a92d45ddf,tg:rubgr:161,e73_CreationActors,,,au::111146,,,,,,,rubgr_brief,,,,,,,,recipients (people),rub,Brief,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,be,au::111146:1,au::111146g:1,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e4b6ed0-15ab-5b07-9a5f-829a92d45ddf,tg:rubgr:161,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19530702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e4b6ed0-15ab-5b07-9a5f-829a92d45ddf,tg:rubgr:161,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,1953-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e4b6ed0-15ab-5b07-9a5f-829a92d45ddf,tg:rubgr:161,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Korte inhoud: Antwoord op brief d.d. 29 juni 1953. Ingesloten foto's gemaakt door Bijtebier. Wil bijdragen in de kosten voor de publicatie van de kleurfoto op voorwaarde dat er nog andere kleurfoto's worden opgenomen in het boek. Wil anoniem blijven en vraagt of F.G. als tussenpersoon wil optreden. 100 exemplaren van het detail van de ploegende boer (Schroll) volstaan. Stuurt cheque. Vraagt of F.G. een kopie wil van de foto van het geheel of een kopie van de foto uit de beschadigde zending.,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e4b6ed0-15ab-5b07-9a5f-829a92d45ddf,tg:rubgr:161,e73_ExternalRelationsExtras,a::rub.7,ow.link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://rkd.nl/nl/explore/images/,262344,online catalogs,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,
7e4b6ed0-15ab-5b07-9a5f-829a92d45ddf,tg:rubgr:161,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Buuren, David van",,,,,,,,,,,,,,,,,,,,,,
7e4b6ed0-15ab-5b07-9a5f-829a92d45ddf,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000000161,referentienummer,False,,,,,,,,,,,,,,,,,,,
