ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
e1beed10-b385-5076-b84c-6a74f2142a57,tg:mpmbr:184,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:184,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/e1beed10-b385-5076-b84c-6a74f2142a57,object identifier,Brieven,,,,
e1beed10-b385-5076-b84c-6a74f2142a57,tg:mpmbr:184,Places,1,id/place.place,,,,,,,,,,,,,,,,,,,,,au::100141:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1beed10-b385-5076-b84c-6a74f2142a57,tg:mpmbr:184,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Brief van Elisabeth Moretus aan haar niet-geïdentificeerde nicht (Joanna Moerentorf?)</p>
","<p>Brief van Elisabeth Moretus aan haar niet-geïdentificeerde nicht (Joanna Moerentorf?)</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1beed10-b385-5076-b84c-6a74f2142a57,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""2cd7f51d-6cad-43c8-8925-605e9c319e9f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f45f5c25-59a3-4c4e-8ce6-149cc6a6f9bf"", ""inverseOntologyProperty"": """"}]"
e1beed10-b385-5076-b84c-6a74f2142a57,tg:mpmbr:184,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603,1718,No Copyright - Public Domain Mark 1.0,
e1beed10-b385-5076-b84c-6a74f2142a57,tg:mpmbr:184,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16030217,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1beed10-b385-5076-b84c-6a74f2142a57,tg:mpmbr:184,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1beed10-b385-5076-b84c-6a74f2142a57,tg:mpmbr:184,e73_ExternalRelationsExtras,1,doc.mpmtranscription,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,transcripts,,,,d:mpmdoc:71,https://anet.be/docstore/,uniform resource locators,,,,,,,,,,,,,,,,,
e1beed10-b385-5076-b84c-6a74f2142a57,tg:mpmbr:184,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,
e1beed10-b385-5076-b84c-6a74f2142a57,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000175,referentienummer,False,,,,,,,,,,,,,
e1beed10-b385-5076-b84c-6a74f2142a57,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:184,brocade id,False,,,,,,,,,,,,,
e1beed10-b385-5076-b84c-6a74f2142a57,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:184/N,brocade url,False,,,,,,,,,,,,,
e1beed10-b385-5076-b84c-6a74f2142a57,tg:mpmbr:184,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a2a24603-bbca-5a2e-89e2-a4cca04e696c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a8eebd09-5d17-47ee-bdf2-611f198b9f11"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,
e1beed10-b385-5076-b84c-6a74f2142a57,tg:mpmbr:184,e73_Titles,,,au::109835,,,,mpm,mpmbr,Brief,c8ec92c4-f009-599a-9649-2fe5dcadbeb4,ow,subjects (content of works),au::109835:1,au::109835g:1,,"dlod={""suggest"":[""/agents/people/11752345"",""au::109835"",""au::109835:1"",""ark:/83110/x0/c8ec92c4-f009-599a-9649-2fe5dcadbeb4"",""Adriana Moretus"",""ark:/83110/x0/baf0bb78-83ea-52a7-aa25-3055c0621d5b""],""name"":""Adriana Moretus"",""ark"":""ark:/83110/x0/baf0bb78-83ea-52a7-aa25-3055c0621d5b"",""uri"":""/agents/people/11752345"",""id"":""au::109835:1"",""resourceArk"":""ark:/83110/x0/c8ec92c4-f009-599a-9649-2fe5dcadbeb4"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c8ec92c4-f009-599a-9649-2fe5dcadbeb4,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1beed10-b385-5076-b84c-6a74f2142a57,tg:mpmbr:184,e73_Titles,,,au::109866,,,,mpm,mpmbr,Brief,c4321678-0a24-51de-84a8-e94dc7176310,bs,,au::109866:1,au::109866g:1,,,,au_code,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/11755662"",""au::109866"",""au::109866:1"",""ark:/83110/x0/c4321678-0a24-51de-84a8-e94dc7176310"",""Elisabeth Moretus"",""ark:/83110/x0/524d165f-949a-534b-86ce-4a3c7a336edf""],""name"":""Elisabeth Moretus"",""ark"":""ark:/83110/x0/524d165f-949a-534b-86ce-4a3c7a336edf"",""uri"":""/agents/people/11755662"",""id"":""au::109866:1"",""resourceArk"":""ark:/83110/x0/c4321678-0a24-51de-84a8-e94dc7176310"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c4321678-0a24-51de-84a8-e94dc7176310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
