ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
d6ae70cb-a950-5b03-8799-330cc763a602,tg:lhbr:113760,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:113760,https://data.letterenhuis.be/ark:/24970/d6ae70cb-a950-5b03-8799-330cc763a602,Brieven,,,,,
d6ae70cb-a950-5b03-8799-330cc763a602,tg:lhbr:113760,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967.0,2082,In Copyright
d6ae70cb-a950-5b03-8799-330cc763a602,tg:lhbr:113760,e73_CreationActors,,,au::22059:::SEV.1,,,,lhbr,007a1fee-bc3f-510e-8133-ca8ad628534f,bs,,au::22059:1::SEV.1,au::22059g:1::SEV.1,,,,,lhbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/2360313"",""au::22059"",""au::22059:1"",""ark:/83110/x0/729ee008-2904-5df8-a300-ed0ba7c9214e"",""Karel Frans Peeters [Secretaris van IJzerstichting]""],""name"":""Karel Frans Peeters [Secretaris van IJzerstichting]"",""ark"":""ark:/83110/x0/729ee008-2904-5df8-a300-ed0ba7c9214e"",""uri"":""/agents/people/2360313"",""id"":""au::22059:1"",""capacity"":""Secretaris van IJzerstichting"",""isCapacity"":true,""relatorRaw"":""au::22059:1::SEV.1"",""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/729ee008-2904-5df8-a300-ed0ba7c9214e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6ae70cb-a950-5b03-8799-330cc763a602,tg:lhbr:113760,e73_CreationActors,,,au::36225,,,,lhbr,526c86d8-a471-5533-9067-179c443be051,co,,au::36225:1,au::36225g:1,,,,,lhbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/3876075"",""au::36225"",""au::36225:1"",""ark:/83110/x0/526c86d8-a471-5533-9067-179c443be051"",""Pieter Loontjens""],""name"":""Pieter Loontjens"",""ark"":""ark:/83110/x0/526c86d8-a471-5533-9067-179c443be051"",""uri"":""/agents/people/3876075"",""id"":""au::36225:1"",""isCapacity"":false}",ark:/83110/x0/526c86d8-a471-5533-9067-179c443be051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6ae70cb-a950-5b03-8799-330cc763a602,tg:lhbr:113760,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19670824,,,,,,,,,,,,,,,,,,,,,,,,,,
d6ae70cb-a950-5b03-8799-330cc763a602,tg:lhbr:113760,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1967-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6ae70cb-a950-5b03-8799-330cc763a602,tg:lhbr:113760,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,
d6ae70cb-a950-5b03-8799-330cc763a602,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000107048,referentienummer,False,,,,,,,,,,,,
d6ae70cb-a950-5b03-8799-330cc763a602,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:113760,brocade id,False,,,,,,,,,,,,
d6ae70cb-a950-5b03-8799-330cc763a602,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:113760/N,brocade url,False,,,,,,,,,,,,
d6ae70cb-a950-5b03-8799-330cc763a602,tg:lhbr:113760,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""027ae129-7124-53c3-aa1d-280011e7e4ea"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2fa07e3c-5530-4f55-877c-7a7270184130"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
