ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
3e9c3901-5a12-5462-ab8c-1269b52bcc67,tg:mpmbr:65,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:65,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/3e9c3901-5a12-5462-ab8c-1269b52bcc67,object identifier,Brieven,,,,
3e9c3901-5a12-5462-ab8c-1269b52bcc67,tg:mpmbr:65,Places,1,id/place.place,,,,,,,,,,,,,,,,,,,,,au::103088,,,,"dlod={""name"":""Rijsel (Arrondissement de Lille)"",""ark"":""ark:/83110/x0/8559f378-e576-5c55-8772-63fcc0b5a763"",""uri"":""/subjects/11030416"",""id"":""au::103088"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e9c3901-5a12-5462-ab8c-1269b52bcc67,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f8edff6a-9bc5-43d1-89ad-35de59c3a27d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7a61f108-5677-41c5-83bd-e0c36c8e6617"", ""inverseOntologyProperty"": """"}]"
3e9c3901-5a12-5462-ab8c-1269b52bcc67,tg:mpmbr:65,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641,1756,No Copyright - Public Domain Mark 1.0,
3e9c3901-5a12-5462-ab8c-1269b52bcc67,tg:mpmbr:65,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16410902,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e9c3901-5a12-5462-ab8c-1269b52bcc67,tg:mpmbr:65,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e9c3901-5a12-5462-ab8c-1269b52bcc67,tg:mpmbr:65,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,
3e9c3901-5a12-5462-ab8c-1269b52bcc67,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000056,referentienummer,False,,,,,,,,,,,,,
3e9c3901-5a12-5462-ab8c-1269b52bcc67,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:65,brocade id,False,,,,,,,,,,,,,
3e9c3901-5a12-5462-ab8c-1269b52bcc67,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:65/N,brocade url,False,,,,,,,,,,,,,
3e9c3901-5a12-5462-ab8c-1269b52bcc67,tg:mpmbr:65,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""2afaaf7c-4033-5cdf-8556-27219b2913a9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b3766e6f-3614-48ef-b56a-c1314e2027db"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,
3e9c3901-5a12-5462-ab8c-1269b52bcc67,tg:mpmbr:65,e73_Titles,,,au::109404,,,,mpm,mpmbr,Brief,956beb42-ce51-5ac0-a662-2a1a11cfe9be,bs,,au::109404:1,au::109404g:1,,,,au_code,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/11706228"",""au::109404"",""au::109404:1"",""ark:/83110/x0/956beb42-ce51-5ac0-a662-2a1a11cfe9be"",""Christophe Beys"",""ark:/83110/x0/be67bd27-9f4c-50b2-821f-e8e8b9042ee0""],""name"":""Christophe Beys"",""ark"":""ark:/83110/x0/be67bd27-9f4c-50b2-821f-e8e8b9042ee0"",""uri"":""/agents/people/11706228"",""id"":""au::109404:1"",""resourceArk"":""ark:/83110/x0/956beb42-ce51-5ac0-a662-2a1a11cfe9be"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/956beb42-ce51-5ac0-a662-2a1a11cfe9be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e9c3901-5a12-5462-ab8c-1269b52bcc67,tg:mpmbr:65,e73_Titles,,,au::106909,,,,mpm,mpmbr,Brief,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,co,,au::106909:1,au::106909g:1,,,,au_code,recipients (people),,"dlod={""suggest"":[""/agents/people/11439263"",""au::106909"",""au::106909:1"",""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""Balthasar II Moretus"",""ark:/83110/x0/dfea6e0e-0c5b-5fcf-96d5-591d96aca072""],""name"":""Balthasar II Moretus"",""ark"":""ark:/83110/x0/dfea6e0e-0c5b-5fcf-96d5-591d96aca072"",""uri"":""/agents/people/11439263"",""id"":""au::106909:1"",""resourceArk"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
