ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
c92ce8de-2c28-5a94-aa38-ac61f38b6211,tg:lhbr:11364,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:11364,https://data.letterenhuis.be/ark:/24970/c92ce8de-2c28-5a94-aa38-ac61f38b6211,Brieven,,,,,
c92ce8de-2c28-5a94-aa38-ac61f38b6211,tg:lhbr:11364,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1901.0,2016,No Known Copyright
c92ce8de-2c28-5a94-aa38-ac61f38b6211,tg:lhbr:11364,e73_CreationActors,,,au::1918,,,,lhbr,2fb19dee-d7fd-539e-a329-7ef863c91575,bs,,au::1918:1,au::1918g:1,,,,,lhbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/205226"",""au::1918"",""au::1918:1"",""ark:/83110/x0/2fb19dee-d7fd-539e-a329-7ef863c91575"",""A.M. Binnewiertz""],""name"":""A.M. Binnewiertz"",""ark"":""ark:/83110/x0/2fb19dee-d7fd-539e-a329-7ef863c91575"",""uri"":""/agents/people/205226"",""id"":""au::1918:1"",""isCapacity"":false}",ark:/83110/x0/2fb19dee-d7fd-539e-a329-7ef863c91575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c92ce8de-2c28-5a94-aa38-ac61f38b6211,tg:lhbr:11364,e73_CreationActors,,,au::19775,,,,lhbr,59638b74-5696-54aa-9aff-281455e26bf0,co,,au::19775:1,au::19775g:1,,,,,lhbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/2115925"",""au::19775"",""au::19775:1"",""ark:/83110/x0/59638b74-5696-54aa-9aff-281455e26bf0"",""Hugo Verriest""],""name"":""Hugo Verriest"",""ark"":""ark:/83110/x0/59638b74-5696-54aa-9aff-281455e26bf0"",""uri"":""/agents/people/2115925"",""id"":""au::19775:1"",""isCapacity"":false}",ark:/83110/x0/59638b74-5696-54aa-9aff-281455e26bf0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c92ce8de-2c28-5a94-aa38-ac61f38b6211,tg:lhbr:11364,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19010621,,,,,,,,,,,,,,,,,,,,,,,,,,
c92ce8de-2c28-5a94-aa38-ac61f38b6211,tg:lhbr:11364,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1901-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c92ce8de-2c28-5a94-aa38-ac61f38b6211,tg:lhbr:11364,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,
c92ce8de-2c28-5a94-aa38-ac61f38b6211,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000010789,referentienummer,False,,,,,,,,,,,,
c92ce8de-2c28-5a94-aa38-ac61f38b6211,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:11364,brocade id,False,,,,,,,,,,,,
c92ce8de-2c28-5a94-aa38-ac61f38b6211,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:11364/N,brocade url,False,,,,,,,,,,,,
c92ce8de-2c28-5a94-aa38-ac61f38b6211,tg:lhbr:11364,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""bd58a0f4-6fcb-5173-94b8-09db80d3fd4e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a1f39de8-f26d-4d17-8991-9267d9c599e5"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
