ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
6f30aec5-5452-5c91-9ccc-40c52277f3cc,tg:lhbr:151901,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:151901,https://data.letterenhuis.be/ark:/24970/6f30aec5-5452-5c91-9ccc-40c52277f3cc,Brieven,,,,,
6f30aec5-5452-5c91-9ccc-40c52277f3cc,tg:lhbr:151901,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1944.0,2059,In Copyright
6f30aec5-5452-5c91-9ccc-40c52277f3cc,tg:lhbr:151901,e73_CreationActors,,,au::19734,,,,lhbr,8439dfe3-863b-51ff-bbfb-20e5c78b016e,bs,,au::19734:1,au::19734g:1,,,,,lhbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/2111538"",""au::19734"",""au::19734:1"",""ark:/83110/x0/8439dfe3-863b-51ff-bbfb-20e5c78b016e"",""August Vermeylen""],""name"":""August Vermeylen"",""ark"":""ark:/83110/x0/8439dfe3-863b-51ff-bbfb-20e5c78b016e"",""uri"":""/agents/people/2111538"",""id"":""au::19734:1"",""isCapacity"":false}",ark:/83110/x0/8439dfe3-863b-51ff-bbfb-20e5c78b016e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f30aec5-5452-5c91-9ccc-40c52277f3cc,tg:lhbr:151901,e73_CreationActors,,,au::18866,,,,lhbr,7682857e-71d3-5afc-9cb8-a70f3b5ce270,co,,au::18866:1,au::18866g:1,,,,,lhbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/2018662"",""au::18866"",""au::18866:1"",""ark:/83110/x0/7682857e-71d3-5afc-9cb8-a70f3b5ce270"",""Walther Vanbeselaere""],""name"":""Walther Vanbeselaere"",""ark"":""ark:/83110/x0/7682857e-71d3-5afc-9cb8-a70f3b5ce270"",""uri"":""/agents/people/2018662"",""id"":""au::18866:1"",""isCapacity"":false}",ark:/83110/x0/7682857e-71d3-5afc-9cb8-a70f3b5ce270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f30aec5-5452-5c91-9ccc-40c52277f3cc,tg:lhbr:151901,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19441028,,,,,,,,,,,,,,,,,,,,,,,,,,
6f30aec5-5452-5c91-9ccc-40c52277f3cc,tg:lhbr:151901,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1944-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f30aec5-5452-5c91-9ccc-40c52277f3cc,tg:lhbr:151901,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,
6f30aec5-5452-5c91-9ccc-40c52277f3cc,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000143306,referentienummer,False,,,,,,,,,,,,
6f30aec5-5452-5c91-9ccc-40c52277f3cc,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:151901,brocade id,False,,,,,,,,,,,,
6f30aec5-5452-5c91-9ccc-40c52277f3cc,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:151901/N,brocade url,False,,,,,,,,,,,,
6f30aec5-5452-5c91-9ccc-40c52277f3cc,tg:lhbr:151901,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a8c8e7e0-4feb-581a-95cb-7392c220b6f1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bed67deb-3d57-4e09-91d2-cabcbba54273"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
