ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
be8a98bc-56f0-5a87-92ed-d55d1efb6a07,tg:lhbr:119380,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:119380,https://data.letterenhuis.be/ark:/24970/be8a98bc-56f0-5a87-92ed-d55d1efb6a07,Brieven,,,,,
be8a98bc-56f0-5a87-92ed-d55d1efb6a07,tg:lhbr:119380,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1919.0,2034,In Copyright
be8a98bc-56f0-5a87-92ed-d55d1efb6a07,tg:lhbr:119380,e73_CreationActors,,,au::15394:::SEV.1,,,,lhbr,b2d59143-5e71-5a38-9eae-4ba0a45de93c,bs,,au::15394:1::SEV.1,au::15394g:1::SEV.1,,,,,lhbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/1647158"",""au::15394"",""au::15394:1"",""ark:/83110/x0/46e7c300-c21d-56db-a450-55f8b7c3402a"",""Leo de Raedt [Secretaris van Katholieke Vlaamsche Landsbond]""],""name"":""Leo de Raedt [Secretaris van Katholieke Vlaamsche Landsbond]"",""ark"":""ark:/83110/x0/46e7c300-c21d-56db-a450-55f8b7c3402a"",""uri"":""/agents/people/1647158"",""id"":""au::15394:1"",""capacity"":""Secretaris van Katholieke Vlaamsche Landsbond"",""isCapacity"":true,""relatorRaw"":""au::15394:1::SEV.1"",""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/46e7c300-c21d-56db-a450-55f8b7c3402a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be8a98bc-56f0-5a87-92ed-d55d1efb6a07,tg:lhbr:119380,e73_CreationActors,,,au::5349:::SEV.2,,,,lhbr,963385f3-f7b8-5912-b1cb-df73c4d13ac3,co,,au::5349:1::SEV.2,au::5349g:1::SEV.2,,,,,lhbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/572343"",""au::5349"",""au::5349:1"",""ark:/83110/x0/8d916909-5f17-5bf1-8aa4-a6d1d20f0ee4"",""Achiel Denys [Secretaris van Katholieke Vlaamsche Landsbond [West-Vlaanderen]]""],""name"":""Achiel Denys [Secretaris van Katholieke Vlaamsche Landsbond [West-Vlaanderen]]"",""ark"":""ark:/83110/x0/8d916909-5f17-5bf1-8aa4-a6d1d20f0ee4"",""uri"":""/agents/people/572343"",""id"":""au::5349:1"",""capacity"":""Secretaris van Katholieke Vlaamsche Landsbond [West-Vlaanderen]"",""isCapacity"":true,""relatorRaw"":""au::5349:1::SEV.2"",""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8d916909-5f17-5bf1-8aa4-a6d1d20f0ee4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be8a98bc-56f0-5a87-92ed-d55d1efb6a07,tg:lhbr:119380,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19190000,,,,,,,,,,,,,,,,,,,,,,,,,,
be8a98bc-56f0-5a87-92ed-d55d1efb6a07,tg:lhbr:119380,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19260000,,,,,,,,,,,,,,,,,,,,,,,,,,
be8a98bc-56f0-5a87-92ed-d55d1efb6a07,tg:lhbr:119380,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1919,1926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be8a98bc-56f0-5a87-92ed-d55d1efb6a07,tg:lhbr:119380,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,
be8a98bc-56f0-5a87-92ed-d55d1efb6a07,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000112411,referentienummer,False,,,,,,,,,,,,
be8a98bc-56f0-5a87-92ed-d55d1efb6a07,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:119380,brocade id,False,,,,,,,,,,,,
be8a98bc-56f0-5a87-92ed-d55d1efb6a07,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:119380/N,brocade url,False,,,,,,,,,,,,
be8a98bc-56f0-5a87-92ed-d55d1efb6a07,tg:lhbr:119380,e73_LegacyInformationMerged,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24 brgr,groepsbeschrijving,False,24,brgr,,,,,,,,,,
be8a98bc-56f0-5a87-92ed-d55d1efb6a07,tg:lhbr:119380,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f6f81d6c-2769-5d42-88b2-db35c9f02c7a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0798cdae-3816-438f-844a-2aa7f9ec203a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
