ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
40dc8b84-433d-5dc4-ae83-ef187a674341,tg:mpmbr:127,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:127,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/40dc8b84-433d-5dc4-ae83-ef187a674341,object identifier,Brieven,,,,
40dc8b84-433d-5dc4-ae83-ef187a674341,tg:mpmbr:127,Places,1,id/place.place,,,,,,,,,,,,,,,,,,,,,au::101273,,,,"dlod={""name"":""Bergen (Bergen)"",""ark"":""ark:/83110/x0/fb80d5da-ae3f-5f19-8bb6-0324baa66fd3"",""uri"":""/subjects/10836211"",""id"":""au::101273"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40dc8b84-433d-5dc4-ae83-ef187a674341,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""2c5920de-1366-4c9a-b278-1d55f64b4001"", ""ontologyProperty"": """", ""resourceXresourceId"": ""75758d0e-a677-4501-8f02-a2276a01afce"", ""inverseOntologyProperty"": """"}]"
40dc8b84-433d-5dc4-ae83-ef187a674341,tg:mpmbr:127,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777,1892,No Copyright - Public Domain Mark 1.0,
40dc8b84-433d-5dc4-ae83-ef187a674341,tg:mpmbr:127,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17771124,,,,,,,,,,,,,,,,,,,,,,,,,,,
40dc8b84-433d-5dc4-ae83-ef187a674341,tg:mpmbr:127,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40dc8b84-433d-5dc4-ae83-ef187a674341,tg:mpmbr:127,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,
40dc8b84-433d-5dc4-ae83-ef187a674341,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000118,referentienummer,False,,,,,,,,,,,,,
40dc8b84-433d-5dc4-ae83-ef187a674341,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:127,brocade id,False,,,,,,,,,,,,,
40dc8b84-433d-5dc4-ae83-ef187a674341,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:127/N,brocade url,False,,,,,,,,,,,,,
