ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,ire.isaar.id,place_au_code,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
06f41c81-ecde-5cdc-9f6d-53f23bcaf371,tg:rubgr:2380,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2380,https://data.rubenianum.be//ark:/86530/06f41c81-ecde-5cdc-9f6d-53f23bcaf371,Brieven,,,,
06f41c81-ecde-5cdc-9f6d-53f23bcaf371,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8f28e96f-1211-48b9-8ac7-8c4ea37871fd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""cdb3b7b0-2108-4b7a-a8f6-af223fc0e97b"", ""inverseOntologyProperty"": """"}]"
06f41c81-ecde-5cdc-9f6d-53f23bcaf371,tg:rubgr:2380,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
06f41c81-ecde-5cdc-9f6d-53f23bcaf371,tg:rubgr:2380,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Kleur]. Wien, Kunsthistorisches Museum, Jan Brueghel d.Ä (1568-1625), Weg zum Markt (1603).",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06f41c81-ecde-5cdc-9f6d-53f23bcaf371,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002380,referentienummer,False,,,,,,,,,,,,,,,,,,,
06f41c81-ecde-5cdc-9f6d-53f23bcaf371,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4623</priref>
			<number>AFG_077_064</number>
			<content>[Kleur]. Wien, Kunsthistorisches Museum, Jan Brueghel d.&#196; (1568-1625), Weg zum Markt (1603).</content>
			<object.object_number>AFG_077</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>Prentbriefkaart</editorial_form>
			<object.title>Grossmann 242</object.title>
			<keyword>Wenen, Kunsthistorisches Museum</keyword>
			<object.creator>Breughel, Jan I</object.creator>
			<input.date>2013-06-20</input.date>
			<edit.date>2013-06-21</edit.date>
			<edit.date>2013-06-21</edit.date>
			<edit.date>2013-06-20</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>14:52:04</edit.time>
			<edit.time>14:21:44</edit.time>
			<edit.time>14:04:10</edit.time>
			<input.time>14:03:50</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,
06f41c81-ecde-5cdc-9f6d-53f23bcaf371,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2380,brocade id,False,,,,,,,,,,,,,,,,,,,
06f41c81-ecde-5cdc-9f6d-53f23bcaf371,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2380/N,brocade url,False,,,,,,,,,,,,,,,,,,,
06f41c81-ecde-5cdc-9f6d-53f23bcaf371,tg:rubgr:2380,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9df52c38-b557-5e75-a0f5-f95215723106"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ca963b2a-0f3f-4183-87ff-d5e5c4e76dba"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,
06f41c81-ecde-5cdc-9f6d-53f23bcaf371,tg:rubgr:2380,e73_OriginalBrocade,,,au::28097,,,,,,,,,,,,,,,,rub,,4fd76377-5c60-5949-a1f5-8d7453c6c945,kw,au::28097:1,au::28097g:1,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/3006379"",""au::28097"",""au::28097:1"",""ark:/83110/x0/4fd76377-5c60-5949-a1f5-8d7453c6c945"",""Kunsthistorisches Museum [Wenen (A)]""],""name"":""Kunsthistorisches Museum [Wenen (A)]"",""ark"":""ark:/83110/x0/4fd76377-5c60-5949-a1f5-8d7453c6c945"",""uri"":""/agents/corporate_entities/3006379"",""id"":""au::28097:1"",""isCapacity"":false}",ark:/83110/x0/4fd76377-5c60-5949-a1f5-8d7453c6c945,agent,,,,,,,,,,,,,
06f41c81-ecde-5cdc-9f6d-53f23bcaf371,tg:rubgr:2380,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_077_064,repository numbers,,,,,,,,,,,
06f41c81-ecde-5cdc-9f6d-53f23bcaf371,tg:rubgr:2380,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_077_064,titles proper,Dutch (language),,,,,,,,
