ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
920d1189-df99-5424-afa5-562fe5da0fb3,tg:lhbr:119826,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:119826,https://data.letterenhuis.be/ark:/24970/920d1189-df99-5424-afa5-562fe5da0fb3,Brieven,,,,,
920d1189-df99-5424-afa5-562fe5da0fb3,tg:lhbr:119826,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947.0,2062,In Copyright
920d1189-df99-5424-afa5-562fe5da0fb3,tg:lhbr:119826,e73_CreationActors,,,au::39638,,,,lhbr,aa109ee4-d628-5fc5-84b8-6f8d5be2496b,bs,,au::39638:1,au::39638g:1,,,,,lhbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/4241266"",""au::39638"",""au::39638:1"",""ark:/83110/x0/aa109ee4-d628-5fc5-84b8-6f8d5be2496b"",""Willem van Ravesteyn""],""name"":""Willem van Ravesteyn"",""ark"":""ark:/83110/x0/aa109ee4-d628-5fc5-84b8-6f8d5be2496b"",""uri"":""/agents/people/4241266"",""id"":""au::39638:1"",""isCapacity"":false}",ark:/83110/x0/aa109ee4-d628-5fc5-84b8-6f8d5be2496b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920d1189-df99-5424-afa5-562fe5da0fb3,tg:lhbr:119826,e73_CreationActors,,,au::10964:::RSV.1,,,,lhbr,4e0bf2f8-50ec-5592-a468-42d6a64be3dd,co,,au::10964:1::RSV.1,au::10964g:1::RSV.1,,,,,lhbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/1173148"",""au::10964"",""au::10964:1"",""ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80"",""Hubert Lampo [Redactiesecretaris van Nieuw Vlaams Tijdschrift]""],""name"":""Hubert Lampo [Redactiesecretaris van Nieuw Vlaams Tijdschrift]"",""ark"":""ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80"",""uri"":""/agents/people/1173148"",""id"":""au::10964:1"",""capacity"":""Redactiesecretaris van Nieuw Vlaams Tijdschrift"",""isCapacity"":true,""relatorRaw"":""au::10964:1::RSV.1"",""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/31472cf5-3b9f-5525-9c19-25e9f49e9f80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920d1189-df99-5424-afa5-562fe5da0fb3,tg:lhbr:119826,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19471212,,,,,,,,,,,,,,,,,,,,,,,,,,
920d1189-df99-5424-afa5-562fe5da0fb3,tg:lhbr:119826,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1947-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920d1189-df99-5424-afa5-562fe5da0fb3,tg:lhbr:119826,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,
920d1189-df99-5424-afa5-562fe5da0fb3,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000112840,referentienummer,False,,,,,,,,,,,,
920d1189-df99-5424-afa5-562fe5da0fb3,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:119826,brocade id,False,,,,,,,,,,,,
920d1189-df99-5424-afa5-562fe5da0fb3,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:119826/N,brocade url,False,,,,,,,,,,,,
920d1189-df99-5424-afa5-562fe5da0fb3,tg:lhbr:119826,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""33a82693-1b11-565b-b88d-1314178db0f2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3ebb3641-abe1-41d2-9768-5d8f1237e70e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
