ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
91664846-0c02-51be-a794-6acb1dac3687,tg:lhbr:142874,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:142874,https://data.letterenhuis.be/ark:/24970/91664846-0c02-51be-a794-6acb1dac3687,Brieven,,,,,
91664846-0c02-51be-a794-6acb1dac3687,tg:lhbr:142874,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962.0,2077,In Copyright
91664846-0c02-51be-a794-6acb1dac3687,tg:lhbr:142874,e73_CreationActors,,,au::18454,,,,lhbr,8d63d3bb-1c4d-5d8b-853d-7a618e980e11,bs,,au::18454:1,au::18454g:1,,,,,lhbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/1974578"",""au::18454"",""au::18454:1"",""ark:/83110/x0/8d63d3bb-1c4d-5d8b-853d-7a618e980e11"",""Carlos Tindemans""],""name"":""Carlos Tindemans"",""ark"":""ark:/83110/x0/8d63d3bb-1c4d-5d8b-853d-7a618e980e11"",""uri"":""/agents/people/1974578"",""id"":""au::18454:1"",""isCapacity"":false}",ark:/83110/x0/8d63d3bb-1c4d-5d8b-853d-7a618e980e11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91664846-0c02-51be-a794-6acb1dac3687,tg:lhbr:142874,e73_CreationActors,,,au::16011:::RSV.1,,,,lhbr,2ebed373-f19d-5ff0-bffa-14500356ce4d,co,,au::16011:1::RSV.1,au::16011g:1::RSV.1,,,,,lhbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/1713177"",""au::16011"",""au::16011:1"",""ark:/83110/x0/7e30f026-5645-547b-b931-3ca794a959e9"",""Lode Roose [Redactiesecretaris van Spiegel der Letteren]""],""name"":""Lode Roose [Redactiesecretaris van Spiegel der Letteren]"",""ark"":""ark:/83110/x0/7e30f026-5645-547b-b931-3ca794a959e9"",""uri"":""/agents/people/1713177"",""id"":""au::16011:1"",""capacity"":""Redactiesecretaris van Spiegel der Letteren"",""isCapacity"":true,""relatorRaw"":""au::16011:1::RSV.1"",""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/7e30f026-5645-547b-b931-3ca794a959e9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91664846-0c02-51be-a794-6acb1dac3687,tg:lhbr:142874,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19620922,,,,,,,,,,,,,,,,,,,,,,,,,,
91664846-0c02-51be-a794-6acb1dac3687,tg:lhbr:142874,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1962-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91664846-0c02-51be-a794-6acb1dac3687,tg:lhbr:142874,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,
91664846-0c02-51be-a794-6acb1dac3687,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000134634,referentienummer,False,,,,,,,,,,,,
91664846-0c02-51be-a794-6acb1dac3687,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:142874,brocade id,False,,,,,,,,,,,,
91664846-0c02-51be-a794-6acb1dac3687,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:142874/N,brocade url,False,,,,,,,,,,,,
91664846-0c02-51be-a794-6acb1dac3687,tg:lhbr:142874,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""436dfa75-1e1b-5074-bb3c-d187d4c250ff"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9ed6180a-fe5b-4011-90fe-f1989792a708"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
