ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
a7e6f640-597e-5767-b78c-57638dcbaa1a,tg:mpmbr:314,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:314,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/a7e6f640-597e-5767-b78c-57638dcbaa1a,object identifier,Brieven,,,,
a7e6f640-597e-5767-b78c-57638dcbaa1a,tg:mpmbr:314,Places,1,id/place.place,,,,,,,,,,,,,,,,,,,,,au::100141,,,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7e6f640-597e-5767-b78c-57638dcbaa1a,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""bc5e92c5-ff20-4056-98da-59ea082d43ad"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7decb02c-4cdd-442b-acfb-4f0559277926"", ""inverseOntologyProperty"": """"}]"
a7e6f640-597e-5767-b78c-57638dcbaa1a,tg:mpmbr:314,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740,1855,No Copyright - Public Domain Mark 1.0,
a7e6f640-597e-5767-b78c-57638dcbaa1a,tg:mpmbr:314,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17400916,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7e6f640-597e-5767-b78c-57638dcbaa1a,tg:mpmbr:314,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7e6f640-597e-5767-b78c-57638dcbaa1a,tg:mpmbr:314,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,
a7e6f640-597e-5767-b78c-57638dcbaa1a,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000303,referentienummer,False,,,,,,,,,,,,,
a7e6f640-597e-5767-b78c-57638dcbaa1a,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:314,brocade id,False,,,,,,,,,,,,,
a7e6f640-597e-5767-b78c-57638dcbaa1a,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:314/N,brocade url,False,,,,,,,,,,,,,
