ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
d52e62b2-9dee-50b5-a81f-7ae53f930580,tg:lhbr:263578,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:263578,https://data.letterenhuis.be/ark:/24970/d52e62b2-9dee-50b5-a81f-7ae53f930580,Brieven,,,,,
d52e62b2-9dee-50b5-a81f-7ae53f930580,tg:lhbr:263578,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.0,2081,In Copyright
d52e62b2-9dee-50b5-a81f-7ae53f930580,tg:lhbr:263578,e73_CreationActors,,,au::27558,,,,lhbr,fc1a6a85-fc3c-5f07-b446-2a6e7bf63bad,bs,,au::27558:1,au::27558g:1,,,,,lhbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/corporate_entities/2948706"",""au::27558"",""au::27558:1"",""ark:/83110/x0/fc1a6a85-fc3c-5f07-b446-2a6e7bf63bad"",""Algemene Vereniging Radio Omroep [AVRO]""],""name"":""Algemene Vereniging Radio Omroep [AVRO]"",""ark"":""ark:/83110/x0/fc1a6a85-fc3c-5f07-b446-2a6e7bf63bad"",""uri"":""/agents/corporate_entities/2948706"",""id"":""au::27558:1"",""isCapacity"":false}",ark:/83110/x0/fc1a6a85-fc3c-5f07-b446-2a6e7bf63bad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d52e62b2-9dee-50b5-a81f-7ae53f930580,tg:lhbr:263578,e73_CreationActors,,,au::7183,,,,lhbr,40156d8b-30af-5e2e-a12c-64026fdc0d86,co,,au::7183:1,au::7183g:1,,,,,lhbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/768581"",""au::7183"",""au::7183:1"",""ark:/83110/x0/40156d8b-30af-5e2e-a12c-64026fdc0d86"",""Jef Geeraerts""],""name"":""Jef Geeraerts"",""ark"":""ark:/83110/x0/40156d8b-30af-5e2e-a12c-64026fdc0d86"",""uri"":""/agents/people/768581"",""id"":""au::7183:1"",""isCapacity"":false}",ark:/83110/x0/40156d8b-30af-5e2e-a12c-64026fdc0d86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d52e62b2-9dee-50b5-a81f-7ae53f930580,tg:lhbr:263578,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19660113,,,,,,,,,,,,,,,,,,,,,,,,,,
d52e62b2-9dee-50b5-a81f-7ae53f930580,tg:lhbr:263578,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1966-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d52e62b2-9dee-50b5-a81f-7ae53f930580,tg:lhbr:263578,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,
d52e62b2-9dee-50b5-a81f-7ae53f930580,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000252337,referentienummer,False,,,,,,,,,,,,
d52e62b2-9dee-50b5-a81f-7ae53f930580,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:263578,brocade id,False,,,,,,,,,,,,
d52e62b2-9dee-50b5-a81f-7ae53f930580,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:263578/N,brocade url,False,,,,,,,,,,,,
d52e62b2-9dee-50b5-a81f-7ae53f930580,tg:lhbr:263578,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f595ee5f-401a-5a57-9b41-bf5c768a4d7b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2028f40a-025a-4b14-a177-84c2926ebdd2"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
