ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,ire.isaar.id,place_au_code,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
92cecf3c-be19-59fa-981b-eb0fac601719,tg:rubgr:3084,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:3084,https://data.rubenianum.be//ark:/86530/92cecf3c-be19-59fa-981b-eb0fac601719,Brieven,,,,
92cecf3c-be19-59fa-981b-eb0fac601719,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""98ac8895-2b2b-4d06-a7c4-38c5e08ba877"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dcc426c7-c692-43fe-981e-b87264392fcc"", ""inverseOntologyProperty"": """"}]"
92cecf3c-be19-59fa-981b-eb0fac601719,tg:rubgr:3084,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,
92cecf3c-be19-59fa-981b-eb0fac601719,tg:rubgr:3084,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rijksmuseum Amsterdam, Pieter Brueghel de Jonge (1564-1638), De aanbidding der Drie Koningen; [Notitie FG]: ' Catal. 1951, N° 650, Oak, 41 x57 cm, signed bottom left P. BREVGHEL.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92cecf3c-be19-59fa-981b-eb0fac601719,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000003084,referentienummer,False,,,,,,,,,,,,,,,,,,,
92cecf3c-be19-59fa-981b-eb0fac601719,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>5409</priref>
			<number>AFG_090_004</number>
			<content>Rijksmuseum Amsterdam, Pieter Brueghel de Jonge (1564-1638), De aanbidding der Drie Koningen; [Notitie FG]: ' Catal. 1951, N&#176; 650, Oak, 41 x57 cm, signed bottom left P. BREVGHEL.</content>
			<object.object_number>AFG_090</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>Prentbriefkaart</editorial_form>
			<object.title>Lost Pictures &amp; Wrong Attributions to be filed</object.title>
			<object.creator/>
			<input.date>2014-06-11</input.date>
			<input.name>Centrum</input.name>
			<input.time>13:57:35</input.time>
			<input.source>archive</input.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,
92cecf3c-be19-59fa-981b-eb0fac601719,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:3084,brocade id,False,,,,,,,,,,,,,,,,,,,
92cecf3c-be19-59fa-981b-eb0fac601719,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:3084/N,brocade url,False,,,,,,,,,,,,,,,,,,,
92cecf3c-be19-59fa-981b-eb0fac601719,tg:rubgr:3084,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f297ddeb-be1a-5d16-92fd-617a903cf703"", ""ontologyProperty"": """", ""resourceXresourceId"": ""91932d64-624c-4e70-b026-03f6e43e930c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,
92cecf3c-be19-59fa-981b-eb0fac601719,tg:rubgr:3084,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_090_004,repository numbers,,,,,,,,,,,
92cecf3c-be19-59fa-981b-eb0fac601719,tg:rubgr:3084,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_090_004,titles proper,Dutch (language),,,,,,,,
