ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
88515e52-f228-5e2c-9672-9ba78efec8d3,tg:mpmbr:227,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:227,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/88515e52-f228-5e2c-9672-9ba78efec8d3,object identifier,Brieven,,,,
88515e52-f228-5e2c-9672-9ba78efec8d3,tg:mpmbr:227,Places,1,id/place.place,,,,,,,,,,,,,,,,,,,,,au::105146,,,,"dlod={""name"":""Leiden (Zuid-Holland)"",""ark"":""ark:/83110/x0/94037dda-5d7d-55a2-9bad-3d42397c0d3c"",""uri"":""/subjects/11250622"",""id"":""au::105146"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88515e52-f228-5e2c-9672-9ba78efec8d3,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d5f2a57b-cd2f-424a-87d8-90db2a54af21"", ""ontologyProperty"": """", ""resourceXresourceId"": ""06847690-8b21-414e-8d95-327cdc771d02"", ""inverseOntologyProperty"": """"}]"
88515e52-f228-5e2c-9672-9ba78efec8d3,tg:mpmbr:227,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663,1778,No Copyright - Public Domain Mark 1.0,
88515e52-f228-5e2c-9672-9ba78efec8d3,tg:mpmbr:227,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16630220,,,,,,,,,,,,,,,,,,,,,,,,,,,
88515e52-f228-5e2c-9672-9ba78efec8d3,tg:mpmbr:227,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88515e52-f228-5e2c-9672-9ba78efec8d3,tg:mpmbr:227,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,
88515e52-f228-5e2c-9672-9ba78efec8d3,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000218,referentienummer,False,,,,,,,,,,,,,
88515e52-f228-5e2c-9672-9ba78efec8d3,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:227,brocade id,False,,,,,,,,,,,,,
88515e52-f228-5e2c-9672-9ba78efec8d3,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:227/N,brocade url,False,,,,,,,,,,,,,
88515e52-f228-5e2c-9672-9ba78efec8d3,tg:mpmbr:227,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""aa26dc3b-89bc-5f17-8aab-bfdb714790d3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""322d675e-2f5f-42ae-8e58-7a6f22b98f31"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,
88515e52-f228-5e2c-9672-9ba78efec8d3,tg:mpmbr:227,e73_Titles,,,au::110660,,,,mpm,mpmbr,Brief,8922f7ba-cb6d-5e3c-90eb-6633ce86297f,bs,,au::110660:1,au::110660g:1,,,,au_code,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/11840620"",""au::110660"",""au::110660:1"",""ark:/83110/x0/8922f7ba-cb6d-5e3c-90eb-6633ce86297f"",""P. vande Velde"",""ark:/83110/x0/fbbb354e-221b-59bb-8513-300f8644e30d""],""name"":""P. vande Velde"",""ark"":""ark:/83110/x0/fbbb354e-221b-59bb-8513-300f8644e30d"",""uri"":""/agents/people/11840620"",""id"":""au::110660:1"",""resourceArk"":""ark:/83110/x0/8922f7ba-cb6d-5e3c-90eb-6633ce86297f"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8922f7ba-cb6d-5e3c-90eb-6633ce86297f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
