ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,ire.isaar.id,place_au_code,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
1d8a6d2c-ef46-59a3-8c97-e9d27776fbd2,tg:rubgr:165,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:165,https://data.rubenianum.be//ark:/86530/1d8a6d2c-ef46-59a3-8c97-e9d27776fbd2,Brieven,,,,
1d8a6d2c-ef46-59a3-8c97-e9d27776fbd2,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""35fe384e-7be0-46de-b7bb-45321efcc09b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d517e83a-058e-49b5-8453-360015059b0c"", ""inverseOntologyProperty"": """"}]"
1d8a6d2c-ef46-59a3-8c97-e9d27776fbd2,tg:rubgr:165,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.0,2068,In Copyright,
1d8a6d2c-ef46-59a3-8c97-e9d27776fbd2,tg:rubgr:165,e73_Correspondence,1,,,,,,,,,,,,,,,,"Buuren, David van",recipients (people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d8a6d2c-ef46-59a3-8c97-e9d27776fbd2,tg:rubgr:165,e73_CreationActors,,,au::111146,,,,,,,rubgr_brief,,,,,,,,correspondents (correspondence writers),rub,Brief,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,bs,au::111146:1,au::111146g:1,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d8a6d2c-ef46-59a3-8c97-e9d27776fbd2,tg:rubgr:165,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19530718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d8a6d2c-ef46-59a3-8c97-e9d27776fbd2,tg:rubgr:165,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,1953-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d8a6d2c-ef46-59a3-8c97-e9d27776fbd2,tg:rubgr:165,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Korte inhoud: Antwoord op brief d.d. 16 juli 1953. Gaat in op de problemen i.v.m. de betaling aan Schroll en aan zijn uitgevers. Van Buurens naam is nu bekend bij de uitgeverij.,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d8a6d2c-ef46-59a3-8c97-e9d27776fbd2,tg:rubgr:165,e73_ExternalRelationsExtras,a::rub.7,ow.link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://rkd.nl/nl/explore/images/,262344,online catalogs,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,
1d8a6d2c-ef46-59a3-8c97-e9d27776fbd2,tg:rubgr:165,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Buuren, David van",,,,,,,,,,,,,,,,,,,,,,
1d8a6d2c-ef46-59a3-8c97-e9d27776fbd2,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000000165,referentienummer,False,,,,,,,,,,,,,,,,,,,
1d8a6d2c-ef46-59a3-8c97-e9d27776fbd2,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>2407</priref>
			<recipient>Buuren, David van</recipient>
			<number>AFG_003_093</number>
			<date.precise>1953-07-18</date.precise>
			<content>Korte inhoud: Antwoord op brief d.d. 16 juli 1953. Gaat in op de problemen i.v.m. de betaling aan Schroll en aan zijn uitgevers. Van Buurens naam is nu bekend bij de uitgeverij.</content>
			<object.object_number>AFG_003</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<class>AFG</class>
			<editorial_form>brief</editorial_form>
			<object.title>Landscape with the fall of Icarus</object.title>
			<keyword>Buuren, David van</keyword>
			<sender>Grossmann, Fritz</sender>
			<object.creator>Bruegel, Pieter I (kopie naar)</object.creator>
			<input.date>2011-09-06</input.date>
			<edit.date>2014-08-22</edit.date>
			<edit.date>2012-01-04</edit.date>
			<edit.date>2011-11-03</edit.date>
			<edit.date>2011-09-06</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>09:33:45</edit.time>
			<edit.time>12:13:30</edit.time>
			<edit.time>09:38:38</edit.time>
			<edit.time>09:08:59</edit.time>
			<input.time>09:05:43</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,
1d8a6d2c-ef46-59a3-8c97-e9d27776fbd2,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:165,brocade id,False,,,,,,,,,,,,,,,,,,,
1d8a6d2c-ef46-59a3-8c97-e9d27776fbd2,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:165/N,brocade url,False,,,,,,,,,,,,,,,,,,,
1d8a6d2c-ef46-59a3-8c97-e9d27776fbd2,tg:rubgr:165,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""2eaf4a29-de80-5ca9-9e89-f90a5f4fdaaa"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8fd56eee-c016-42e0-8299-ee255fe1231e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,
1d8a6d2c-ef46-59a3-8c97-e9d27776fbd2,tg:rubgr:165,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_003_093,repository numbers,,,,,,,,,,,
1d8a6d2c-ef46-59a3-8c97-e9d27776fbd2,tg:rubgr:165,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_003_093,titles proper,Dutch (language),,,,,,,,
