ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
131170bc-9cde-54d0-8911-5028f217dd51,tg:mpmbr:735,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:735,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/131170bc-9cde-54d0-8911-5028f217dd51,object identifier,Brieven,,,,
131170bc-9cde-54d0-8911-5028f217dd51,tg:mpmbr:735,Places,1,id/place.place,,,,,,,,,,,,,,,,,,,,,au::100141,,,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131170bc-9cde-54d0-8911-5028f217dd51,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""977f9c00-18c7-449d-b0fe-d58a9cc9368e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""15760661-4dea-48f7-a2a4-4ceecaad763c"", ""inverseOntologyProperty"": """"}]"
131170bc-9cde-54d0-8911-5028f217dd51,tg:mpmbr:735,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583,1698,No Copyright - Public Domain Mark 1.0,
131170bc-9cde-54d0-8911-5028f217dd51,tg:mpmbr:735,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15830607,,,,,,,,,,,,,,,,,,,,,,,,,,,
131170bc-9cde-54d0-8911-5028f217dd51,tg:mpmbr:735,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131170bc-9cde-54d0-8911-5028f217dd51,tg:mpmbr:735,e73_Languages,1,kenmerken.mpmlanguage,spa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish (language),,,,,,,,,,,,,,,,
131170bc-9cde-54d0-8911-5028f217dd51,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000721,referentienummer,False,,,,,,,,,,,,,
131170bc-9cde-54d0-8911-5028f217dd51,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:735,brocade id,False,,,,,,,,,,,,,
131170bc-9cde-54d0-8911-5028f217dd51,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:735/N,brocade url,False,,,,,,,,,,,,,
131170bc-9cde-54d0-8911-5028f217dd51,tg:mpmbr:735,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""87462acd-3d50-5438-ae62-fd31be78e026"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fab220f2-0af0-4df3-aff2-f7491c2b40db"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,
131170bc-9cde-54d0-8911-5028f217dd51,tg:mpmbr:735,e73_Titles,,,au::106906,,,,mpm,mpmbr,Brief,455c1363-f306-5b61-91c4-2c01d43428ab,bs,,au::106906:1,au::106906g:1,,,,au_code,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/11438942"",""au::106906"",""au::106906:1"",""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""Jan I Moretus"",""ark:/83110/x0/0026b2fc-a41d-5f87-8390-8814506dc5f4""],""name"":""Jan I Moretus"",""ark"":""ark:/83110/x0/0026b2fc-a41d-5f87-8390-8814506dc5f4"",""uri"":""/agents/people/11438942"",""id"":""au::106906:1"",""resourceArk"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131170bc-9cde-54d0-8911-5028f217dd51,tg:mpmbr:735,e73_Titles,,,au::112610,,,,mpm,mpmbr,Brief,374d8e3a-01ef-579a-a878-9af2056cde3b,co,,au::112610:1,au::112610g:1,,,,au_code,recipients (people),,"dlod={""suggest"":[""/agents/people/12049270"",""au::112610"",""au::112610:1"",""ark:/83110/x0/374d8e3a-01ef-579a-a878-9af2056cde3b"",""Jan Poelman"",""ark:/83110/x0/3facc64e-39ea-58a2-93f6-1109c4839528""],""name"":""Jan Poelman"",""ark"":""ark:/83110/x0/3facc64e-39ea-58a2-93f6-1109c4839528"",""uri"":""/agents/people/12049270"",""id"":""au::112610:1"",""resourceArk"":""ark:/83110/x0/374d8e3a-01ef-579a-a878-9af2056cde3b"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/374d8e3a-01ef-579a-a878-9af2056cde3b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
