ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,ire.isaar.id,place_au_code,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
ca0ad15b-61a0-52ce-abc7-77a238497947,tg:rubgr:155,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:155,https://data.rubenianum.be//ark:/86530/ca0ad15b-61a0-52ce-abc7-77a238497947,Brieven,,,,
ca0ad15b-61a0-52ce-abc7-77a238497947,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1f2c06c1-96ce-472d-b1ca-b5ef53947e7e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c03dc16d-fed3-45de-b963-82656a2f128b"", ""inverseOntologyProperty"": """"}]"
ca0ad15b-61a0-52ce-abc7-77a238497947,tg:rubgr:155,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.0,2068,In Copyright,
ca0ad15b-61a0-52ce-abc7-77a238497947,tg:rubgr:155,e73_Correspondence,1,,,,,,,,,,,,,,,,Onleesbaar,correspondents (correspondence writers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca0ad15b-61a0-52ce-abc7-77a238497947,tg:rubgr:155,e73_CreationActors,,,au::111146,,,,,,,rubgr_brief,,,,,,,,recipients (people),rub,Brief,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,be,au::111146:1,au::111146g:1,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca0ad15b-61a0-52ce-abc7-77a238497947,tg:rubgr:155,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19530617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca0ad15b-61a0-52ce-abc7-77a238497947,tg:rubgr:155,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,1953-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca0ad15b-61a0-52ce-abc7-77a238497947,tg:rubgr:155,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Briefhoofd Anton Schroll & Co, Wien] Korte inhoud: [Taal, Duits] i.o. G. Künstler. Kan 200 exemplaren van de gevraagde detailfoto opsturen. De rekening kan zowel in gulden als in Belgische franken opgemaakt worden afhankelijk van de woonplaats van dhr. van Buuren. De Engelse uitgave van Bruegel-Werk is nakend.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca0ad15b-61a0-52ce-abc7-77a238497947,tg:rubgr:155,e73_ExternalRelationsExtras,a::rub.7,ow.link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://rkd.nl/nl/explore/images/,262344,online catalogs,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,
ca0ad15b-61a0-52ce-abc7-77a238497947,tg:rubgr:155,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Künstler, Gustav",,,,,,,,,,,,,,,,,,,,,,
ca0ad15b-61a0-52ce-abc7-77a238497947,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000000155,referentienummer,False,,,,,,,,,,,,,,,,,,,
ca0ad15b-61a0-52ce-abc7-77a238497947,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>2397</priref>
			<recipient>Grossmann, Fritz</recipient>
			<number>AFG_003_083</number>
			<date.precise>1953-06-17</date.precise>
			<content>[Briefhoofd Anton Schroll &amp; Co, Wien] Korte inhoud: [Taal, Duits] i.o. G. K&#252;nstler. Kan 200 exemplaren van de gevraagde detailfoto opsturen. De rekening kan zowel in gulden als in Belgische franken opgemaakt worden afhankelijk van de woonplaats van dhr. van Buuren. De Engelse uitgave van Bruegel-Werk is nakend.</content>
			<object.object_number>AFG_003</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<class>AFG</class>
			<editorial_form>brief</editorial_form>
			<object.title>Landscape with the fall of Icarus</object.title>
			<keyword>K&#252;nstler, Gustav</keyword>
			<sender>Onleesbaar</sender>
			<object.creator>Bruegel, Pieter I (kopie naar)</object.creator>
			<input.date>2011-09-05</input.date>
			<edit.date>2014-08-22</edit.date>
			<edit.date>2014-03-07</edit.date>
			<edit.date>2014-03-07</edit.date>
			<edit.date>2012-01-04</edit.date>
			<edit.date>2011-10-18</edit.date>
			<edit.date>2011-09-05</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>09:19:37</edit.time>
			<edit.time>11:03:02</edit.time>
			<edit.time>11:01:32</edit.time>
			<edit.time>12:02:04</edit.time>
			<edit.time>13:55:41</edit.time>
			<edit.time>15:32:10</edit.time>
			<input.time>15:24:48</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,
ca0ad15b-61a0-52ce-abc7-77a238497947,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:155,brocade id,False,,,,,,,,,,,,,,,,,,,
ca0ad15b-61a0-52ce-abc7-77a238497947,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:155/N,brocade url,False,,,,,,,,,,,,,,,,,,,
ca0ad15b-61a0-52ce-abc7-77a238497947,tg:rubgr:155,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d0db07be-b14a-5eca-aed8-9016e700649e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8edff24a-fedb-4684-99aa-747027a53f8c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,
ca0ad15b-61a0-52ce-abc7-77a238497947,tg:rubgr:155,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_003_083,repository numbers,,,,,,,,,,,
