ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
de729091-8d9d-5d1d-98b6-39453ccbc40c,tg:mpmbr:915,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:915,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/de729091-8d9d-5d1d-98b6-39453ccbc40c,object identifier,Brieven,,,,
de729091-8d9d-5d1d-98b6-39453ccbc40c,tg:mpmbr:915,Places,1,id/place.place,,,,,,,,,,,,,,,,,,,,,au::105530,,,,"dlod={""name"":""Lissabon (Portugal)"",""ark"":""ark:/83110/x0/e15814e7-7f99-559a-b81f-812b4a52a844"",""uri"":""/subjects/11291710"",""id"":""au::105530"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de729091-8d9d-5d1d-98b6-39453ccbc40c,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c6f1b553-588b-458e-af4a-1fb8dea954f2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2d50855a-ac88-4be5-a2b5-fb517ff83147"", ""inverseOntologyProperty"": """"}]"
de729091-8d9d-5d1d-98b6-39453ccbc40c,tg:mpmbr:915,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572,1687,No Copyright - Public Domain Mark 1.0,
de729091-8d9d-5d1d-98b6-39453ccbc40c,tg:mpmbr:915,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15720320,,,,,,,,,,,,,,,,,,,,,,,,,,,
de729091-8d9d-5d1d-98b6-39453ccbc40c,tg:mpmbr:915,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de729091-8d9d-5d1d-98b6-39453ccbc40c,tg:mpmbr:915,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,
de729091-8d9d-5d1d-98b6-39453ccbc40c,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000901,referentienummer,False,,,,,,,,,,,,,
de729091-8d9d-5d1d-98b6-39453ccbc40c,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:915,brocade id,False,,,,,,,,,,,,,
de729091-8d9d-5d1d-98b6-39453ccbc40c,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:915/N,brocade url,False,,,,,,,,,,,,,
de729091-8d9d-5d1d-98b6-39453ccbc40c,tg:mpmbr:915,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""0766ea86-1cdf-53e9-8a7d-758f83fb7e05"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d69db595-20dd-465b-87cf-86d378f6ca50"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,
de729091-8d9d-5d1d-98b6-39453ccbc40c,tg:mpmbr:915,e73_Titles,,,au::108846,,,,mpm,mpmbr,Brief,d77ec306-aefc-5d87-aa72-7f4e6fc19acb,bs,,au::108846:1,au::108846g:1,,,,au_code,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/11646522"",""au::108846"",""au::108846:1"",""ark:/83110/x0/d77ec306-aefc-5d87-aa72-7f4e6fc19acb"",""Pieter Moerentorf"",""ark:/83110/x0/d735db2c-f691-5c3c-a3d9-5f4726dfd2e6""],""name"":""Pieter Moerentorf"",""ark"":""ark:/83110/x0/d735db2c-f691-5c3c-a3d9-5f4726dfd2e6"",""uri"":""/agents/people/11646522"",""id"":""au::108846:1"",""resourceArk"":""ark:/83110/x0/d77ec306-aefc-5d87-aa72-7f4e6fc19acb"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d77ec306-aefc-5d87-aa72-7f4e6fc19acb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de729091-8d9d-5d1d-98b6-39453ccbc40c,tg:mpmbr:915,e73_Titles,,,au::106906,,,,mpm,mpmbr,Brief,455c1363-f306-5b61-91c4-2c01d43428ab,co,,au::106906:1,au::106906g:1,,,,au_code,recipients (people),,"dlod={""suggest"":[""/agents/people/11438942"",""au::106906"",""au::106906:1"",""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""Jan I Moretus"",""ark:/83110/x0/0026b2fc-a41d-5f87-8390-8814506dc5f4""],""name"":""Jan I Moretus"",""ark"":""ark:/83110/x0/0026b2fc-a41d-5f87-8390-8814506dc5f4"",""uri"":""/agents/people/11438942"",""id"":""au::106906:1"",""resourceArk"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
