ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
19d113bf-abbe-536a-b8e6-27bae19caed5,tg:mpmbr:162,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:162,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/19d113bf-abbe-536a-b8e6-27bae19caed5,object identifier,Brieven,,,,
19d113bf-abbe-536a-b8e6-27bae19caed5,tg:mpmbr:162,Places,1,id/place.place,,,,,,,,,,,,,,,,,,,,,au::100141,,,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19d113bf-abbe-536a-b8e6-27bae19caed5,tg:mpmbr:162,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>Bevat 1 bijlage</p>
","<p>Bevat 1 bijlage</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19d113bf-abbe-536a-b8e6-27bae19caed5,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5a5c23a6-fa4e-4855-b6fa-048e0e3add4a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0624f916-0200-4fc9-a16d-f8741eadd258"", ""inverseOntologyProperty"": """"}]"
19d113bf-abbe-536a-b8e6-27bae19caed5,tg:mpmbr:162,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626,1741,No Copyright - Public Domain Mark 1.0,
19d113bf-abbe-536a-b8e6-27bae19caed5,tg:mpmbr:162,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16260109,,,,,,,,,,,,,,,,,,,,,,,,,,,
19d113bf-abbe-536a-b8e6-27bae19caed5,tg:mpmbr:162,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19d113bf-abbe-536a-b8e6-27bae19caed5,tg:mpmbr:162,e73_Languages,1,kenmerken.mpmlanguage,lat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Latin (language),,,,,,,,,,,,,,,,
19d113bf-abbe-536a-b8e6-27bae19caed5,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000153,referentienummer,False,,,,,,,,,,,,,
19d113bf-abbe-536a-b8e6-27bae19caed5,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:162,brocade id,False,,,,,,,,,,,,,
