ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
f42940fb-69f5-515f-9382-78b7a3922084,tg:mpmbr:710,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:710,https://data.museumplantinmoretus.be/ark:/11975/f42940fb-69f5-515f-9382-78b7a3922084,Brieven,,,,
f42940fb-69f5-515f-9382-78b7a3922084,tg:mpmbr:710,Places,1,id/place.place,,,,,,,,,,au::100141,,,,,,,,,,,,,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f42940fb-69f5-515f-9382-78b7a3922084,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""95de494b-1000-428c-bcd5-b1cd893afeb6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""07f19917-2a87-44b0-be8a-c974c2da7fa9"", ""inverseOntologyProperty"": """"}]"
f42940fb-69f5-515f-9382-78b7a3922084,tg:mpmbr:710,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638,1753,No Copyright - Public Domain Mark 1.0,
f42940fb-69f5-515f-9382-78b7a3922084,tg:mpmbr:710,e73_CreationActors,,,au::108859,,,,mpm,705d3396-2c6b-59bc-a3df-553856a484da,bs,,au::108859:1,au::108859g:1,,,,,mpmbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/11647913"",""au::108859"",""au::108859:1"",""ark:/83110/x0/705d3396-2c6b-59bc-a3df-553856a484da"",""Joanna Moerentorf""],""name"":""Joanna Moerentorf"",""ark"":""ark:/83110/x0/705d3396-2c6b-59bc-a3df-553856a484da"",""uri"":""/agents/people/11647913"",""id"":""au::108859:1"",""isCapacity"":false}",ark:/83110/x0/705d3396-2c6b-59bc-a3df-553856a484da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f42940fb-69f5-515f-9382-78b7a3922084,tg:mpmbr:710,e73_CreationActors,,,au::106908,,,,mpm,9f62622e-af8f-5120-8bb2-771de1268484,co,,au::106908:1,au::106908g:1,,,,,mpmbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/11439156"",""au::106908"",""au::106908:1"",""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""Balthasar I Moretus""],""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""uri"":""/agents/people/11439156"",""id"":""au::106908:1"",""isCapacity"":false}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f42940fb-69f5-515f-9382-78b7a3922084,tg:mpmbr:710,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16380817,,,,,,,,,,,,,,,,,,,,,,,,,
f42940fb-69f5-515f-9382-78b7a3922084,tg:mpmbr:710,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,1638-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f42940fb-69f5-515f-9382-78b7a3922084,tg:mpmbr:710,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,
f42940fb-69f5-515f-9382-78b7a3922084,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000696,referentienummer,False,,,,,,,,,,,
