ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
21e5043b-0f96-5d66-9766-cc3d357cdf6b,tg:mpmbr:204,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:204,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/21e5043b-0f96-5d66-9766-cc3d357cdf6b,object identifier,Brieven,,,,
21e5043b-0f96-5d66-9766-cc3d357cdf6b,tg:mpmbr:204,Places,1,id/place.place,,,,,,,,,,,,,,,,,,,,,au::100141,,,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21e5043b-0f96-5d66-9766-cc3d357cdf6b,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d0dc5935-2264-4849-bc7b-87ba98af10f8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b8e17a78-7025-4307-8875-38c92a948668"", ""inverseOntologyProperty"": """"}]"
21e5043b-0f96-5d66-9766-cc3d357cdf6b,tg:mpmbr:204,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1776,1891,No Copyright - Public Domain Mark 1.0,
21e5043b-0f96-5d66-9766-cc3d357cdf6b,tg:mpmbr:204,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17760109,,,,,,,,,,,,,,,,,,,,,,,,,,,
21e5043b-0f96-5d66-9766-cc3d357cdf6b,tg:mpmbr:204,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1776-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21e5043b-0f96-5d66-9766-cc3d357cdf6b,tg:mpmbr:204,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,
21e5043b-0f96-5d66-9766-cc3d357cdf6b,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000195,referentienummer,False,,,,,,,,,,,,,
21e5043b-0f96-5d66-9766-cc3d357cdf6b,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:204,brocade id,False,,,,,,,,,,,,,
21e5043b-0f96-5d66-9766-cc3d357cdf6b,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:204/N,brocade url,False,,,,,,,,,,,,,
21e5043b-0f96-5d66-9766-cc3d357cdf6b,tg:mpmbr:204,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""df70135e-5157-55f8-97b4-336c8b9f8d9c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bd51e9b0-5c26-4c14-aabc-7db64afbe99f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,
21e5043b-0f96-5d66-9766-cc3d357cdf6b,tg:mpmbr:204,e73_Titles,,,au::109921,,,,mpm,mpmbr,Brief,c07ef1b8-88a6-5b1d-9c46-8f6f460909b8,bs,,au::109921:1,au::109921g:1,,,,au_code,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/11761547"",""au::109921"",""au::109921:1"",""ark:/83110/x0/c07ef1b8-88a6-5b1d-9c46-8f6f460909b8"",""Maria Catharina Wellens"",""ark:/83110/x0/0c7b2dbd-0ada-56c4-9909-0db2bccc159c""],""name"":""Maria Catharina Wellens"",""ark"":""ark:/83110/x0/0c7b2dbd-0ada-56c4-9909-0db2bccc159c"",""uri"":""/agents/people/11761547"",""id"":""au::109921:1"",""resourceArk"":""ark:/83110/x0/c07ef1b8-88a6-5b1d-9c46-8f6f460909b8"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c07ef1b8-88a6-5b1d-9c46-8f6f460909b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21e5043b-0f96-5d66-9766-cc3d357cdf6b,tg:mpmbr:204,e73_Titles,,,au::108386,,,,mpm,mpmbr,Brief,4d58dd67-8f6d-5583-b3f4-1cd05310c61d,co,,au::108386:1,au::108386g:1,,,,au_code,recipients (people),,"dlod={""suggest"":[""/agents/people/11597302"",""au::108386"",""au::108386:1"",""ark:/83110/x0/4d58dd67-8f6d-5583-b3f4-1cd05310c61d"",""Frans Jozef Moretus"",""ark:/83110/x0/c8c90290-d7b5-59be-8214-4a62ce535c54""],""name"":""Frans Jozef Moretus"",""ark"":""ark:/83110/x0/c8c90290-d7b5-59be-8214-4a62ce535c54"",""uri"":""/agents/people/11597302"",""id"":""au::108386:1"",""resourceArk"":""ark:/83110/x0/4d58dd67-8f6d-5583-b3f4-1cd05310c61d"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4d58dd67-8f6d-5583-b3f4-1cd05310c61d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
