ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
9eebe055-f7cc-5712-a62e-2bd72eb4eace,tg:mpmbr:215,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:215,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/9eebe055-f7cc-5712-a62e-2bd72eb4eace,object identifier,Brieven,,,,
9eebe055-f7cc-5712-a62e-2bd72eb4eace,tg:mpmbr:215,Places,1,id/place.place,,,,,,,,,,,,,,,,,,,,,au::101189,,,,"dlod={""name"":""Oostende (Oostende)"",""ark"":""ark:/83110/x0/06947c9d-bb2e-5b3e-9368-6e60f61738da"",""uri"":""/subjects/10827223"",""id"":""au::101189"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9eebe055-f7cc-5712-a62e-2bd72eb4eace,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""23640e58-e0f3-47b1-9269-fc43a160d565"", ""ontologyProperty"": """", ""resourceXresourceId"": ""409dc43f-2c6e-4954-8dc7-f6bc5100a15b"", ""inverseOntologyProperty"": """"}]"
9eebe055-f7cc-5712-a62e-2bd72eb4eace,tg:mpmbr:215,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1783,1898,No Copyright - Public Domain Mark 1.0,
9eebe055-f7cc-5712-a62e-2bd72eb4eace,tg:mpmbr:215,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17830625,,,,,,,,,,,,,,,,,,,,,,,,,,,
9eebe055-f7cc-5712-a62e-2bd72eb4eace,tg:mpmbr:215,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1783-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9eebe055-f7cc-5712-a62e-2bd72eb4eace,tg:mpmbr:215,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,
9eebe055-f7cc-5712-a62e-2bd72eb4eace,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000206,referentienummer,False,,,,,,,,,,,,,
9eebe055-f7cc-5712-a62e-2bd72eb4eace,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:215,brocade id,False,,,,,,,,,,,,,
9eebe055-f7cc-5712-a62e-2bd72eb4eace,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:215/N,brocade url,False,,,,,,,,,,,,,
9eebe055-f7cc-5712-a62e-2bd72eb4eace,tg:mpmbr:215,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f94e3019-942a-542f-a380-2186c626bd84"", ""ontologyProperty"": """", ""resourceXresourceId"": ""30f5350d-c07e-401f-8125-a64b1bece8b3"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,
9eebe055-f7cc-5712-a62e-2bd72eb4eace,tg:mpmbr:215,e73_Titles,,,au::109926,,,,mpm,mpmbr,Brief,20b1fb07-f535-5121-afa4-d60231c29934,bs,,au::109926:1,au::109926g:1,,,,au_code,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/11762082"",""au::109926"",""au::109926:1"",""ark:/83110/x0/20b1fb07-f535-5121-afa4-d60231c29934"",""J. De Gruijtters"",""ark:/83110/x0/cc014ca5-7da5-5cc6-87f3-2788c04da323""],""name"":""J. De Gruijtters"",""ark"":""ark:/83110/x0/cc014ca5-7da5-5cc6-87f3-2788c04da323"",""uri"":""/agents/people/11762082"",""id"":""au::109926:1"",""resourceArk"":""ark:/83110/x0/20b1fb07-f535-5121-afa4-d60231c29934"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/20b1fb07-f535-5121-afa4-d60231c29934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9eebe055-f7cc-5712-a62e-2bd72eb4eace,tg:mpmbr:215,e73_Titles,,,au::108386,,,,mpm,mpmbr,Brief,4d58dd67-8f6d-5583-b3f4-1cd05310c61d,co,,au::108386:1,au::108386g:1,,,,au_code,recipients (people),,"dlod={""suggest"":[""/agents/people/11597302"",""au::108386"",""au::108386:1"",""ark:/83110/x0/4d58dd67-8f6d-5583-b3f4-1cd05310c61d"",""Frans Jozef Moretus"",""ark:/83110/x0/c8c90290-d7b5-59be-8214-4a62ce535c54""],""name"":""Frans Jozef Moretus"",""ark"":""ark:/83110/x0/c8c90290-d7b5-59be-8214-4a62ce535c54"",""uri"":""/agents/people/11597302"",""id"":""au::108386:1"",""resourceArk"":""ark:/83110/x0/4d58dd67-8f6d-5583-b3f4-1cd05310c61d"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/4d58dd67-8f6d-5583-b3f4-1cd05310c61d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
