ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
af5ec765-8025-57e5-ae30-0e5b4dd7aa7e,tg:mpmbr:660,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:660,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/af5ec765-8025-57e5-ae30-0e5b4dd7aa7e,object identifier,Brieven,,,,
af5ec765-8025-57e5-ae30-0e5b4dd7aa7e,tg:mpmbr:660,Places,1,id/place.place,,,,,,,,,,,,,,,,,,,,,au::100105,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af5ec765-8025-57e5-ae30-0e5b4dd7aa7e,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""909969aa-1ef4-4604-824a-42a4730a8bb3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f0dc9465-3b7f-41c3-b947-87a51f55b1e0"", ""inverseOntologyProperty"": """"}]"
af5ec765-8025-57e5-ae30-0e5b4dd7aa7e,tg:mpmbr:660,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641,1756,No Copyright - Public Domain Mark 1.0,
af5ec765-8025-57e5-ae30-0e5b4dd7aa7e,tg:mpmbr:660,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16410820,,,,,,,,,,,,,,,,,,,,,,,,,,,
af5ec765-8025-57e5-ae30-0e5b4dd7aa7e,tg:mpmbr:660,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af5ec765-8025-57e5-ae30-0e5b4dd7aa7e,tg:mpmbr:660,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,
af5ec765-8025-57e5-ae30-0e5b4dd7aa7e,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000645,referentienummer,False,,,,,,,,,,,,,
af5ec765-8025-57e5-ae30-0e5b4dd7aa7e,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:660,brocade id,False,,,,,,,,,,,,,
af5ec765-8025-57e5-ae30-0e5b4dd7aa7e,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:660/N,brocade url,False,,,,,,,,,,,,,
af5ec765-8025-57e5-ae30-0e5b4dd7aa7e,tg:mpmbr:660,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b35a1bde-7e8a-538f-890e-8bea65879a20"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d7144fbe-8e22-40fb-9dbc-d83904a96671"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,
