ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,ire.isaar.id,place_au_code,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
e2495b96-563f-5871-acb3-29984aa64cf3,tg:rubgr:4565,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:4565,https://data.rubenianum.be//ark:/86530/e2495b96-563f-5871-acb3-29984aa64cf3,Brieven,,,,
e2495b96-563f-5871-acb3-29984aa64cf3,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""7ab862db-2598-441d-874e-566c80f687e6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f86aa19d-3d1d-4a5e-85ca-2c2a101bafdd"", ""inverseOntologyProperty"": """"}]"
e2495b96-563f-5871-acb3-29984aa64cf3,tg:rubgr:4565,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958.0,2073,In Copyright,
e2495b96-563f-5871-acb3-29984aa64cf3,tg:rubgr:4565,e73_Correspondence,1,,,,,,,,,,,,,,,,"Hooykaas, J.C.",correspondents (correspondence writers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2495b96-563f-5871-acb3-29984aa64cf3,tg:rubgr:4565,e73_CreationActors,,,au::111146,,,,,,,rubgr_brief,,,,,,,,recipients (people),rub,Brief,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,be,au::111146:1,au::111146g:1,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2495b96-563f-5871-acb3-29984aa64cf3,tg:rubgr:4565,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19580103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2495b96-563f-5871-acb3-29984aa64cf3,tg:rubgr:4565,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,1958-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2495b96-563f-5871-acb3-29984aa64cf3,tg:rubgr:4565,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Korte inhoud: [Taal, Duits] Neemt contact op aanraden van van Gelder die FG aanduidt als de opvolger van Glück. Is verwant aan del Monte wiens collectie beschreven werd door Glück. Bezit werk van dat mogelijk kan toegeschreven worden aan P.B.I of P.B.II. Van Puyvelde leverde een certificaat voor P.B.I. Stuurt enkele foto's en het certificaat.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2495b96-563f-5871-acb3-29984aa64cf3,tg:rubgr:4565,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hooykaas, J.C.",,,,,,,,,,,,,,,,,,,,,,
e2495b96-563f-5871-acb3-29984aa64cf3,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000004565,referentienummer,False,,,,,,,,,,,,,,,,,,,
