ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
eda62031-b82e-5bea-84eb-4ac7bbd33abd,tg:lhbr:106215,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:106215,https://data.letterenhuis.be/ark:/24970/eda62031-b82e-5bea-84eb-4ac7bbd33abd,Brieven,,,,,
eda62031-b82e-5bea-84eb-4ac7bbd33abd,tg:lhbr:106215,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,2035,In Copyright
eda62031-b82e-5bea-84eb-4ac7bbd33abd,tg:lhbr:106215,e73_CreationActors,,,au::13273,,,,lhbr,37751079-436f-5b86-b927-37374997bb49,bs,,au::13273:1,au::13273g:1,,,,,lhbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/1420211"",""au::13273"",""au::13273:1"",""ark:/83110/x0/37751079-436f-5b86-b927-37374997bb49"",""Gust de Munck""],""name"":""Gust de Munck"",""ark"":""ark:/83110/x0/37751079-436f-5b86-b927-37374997bb49"",""uri"":""/agents/people/1420211"",""id"":""au::13273:1"",""isCapacity"":false}",ark:/83110/x0/37751079-436f-5b86-b927-37374997bb49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eda62031-b82e-5bea-84eb-4ac7bbd33abd,tg:lhbr:106215,e73_CreationActors,,,au::7733,,,,lhbr,c675a24e-457d-5bc9-9c72-9640bb831c37,co,,au::7733:1,au::7733g:1,,,,,lhbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/827431"",""au::7733"",""au::7733:1"",""ark:/83110/x0/c675a24e-457d-5bc9-9c72-9640bb831c37"",""Jozef Goossenaerts""],""name"":""Jozef Goossenaerts"",""ark"":""ark:/83110/x0/c675a24e-457d-5bc9-9c72-9640bb831c37"",""uri"":""/agents/people/827431"",""id"":""au::7733:1"",""isCapacity"":false}",ark:/83110/x0/c675a24e-457d-5bc9-9c72-9640bb831c37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eda62031-b82e-5bea-84eb-4ac7bbd33abd,tg:lhbr:106215,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19200000,,,,,,,,,,,,,,,,,,,,,,,,,,
eda62031-b82e-5bea-84eb-4ac7bbd33abd,tg:lhbr:106215,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eda62031-b82e-5bea-84eb-4ac7bbd33abd,tg:lhbr:106215,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,
eda62031-b82e-5bea-84eb-4ac7bbd33abd,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000100004,referentienummer,False,,,,,,,,,,,,
eda62031-b82e-5bea-84eb-4ac7bbd33abd,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:106215,brocade id,False,,,,,,,,,,,,
eda62031-b82e-5bea-84eb-4ac7bbd33abd,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:106215/N,brocade url,False,,,,,,,,,,,,
eda62031-b82e-5bea-84eb-4ac7bbd33abd,tg:lhbr:106215,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""70f57aeb-a24b-553a-9f76-253c797f3471"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d7660e27-4538-438d-b72b-599bd22445f3"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
