ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
920e722d-0900-51e7-9645-66e89ccdf468,tg:lhbr:246524,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:246524,https://data.letterenhuis.be/ark:/24970/920e722d-0900-51e7-9645-66e89ccdf468,Brieven,,,,,
920e722d-0900-51e7-9645-66e89ccdf468,tg:lhbr:246524,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947.0,2062,In Copyright
920e722d-0900-51e7-9645-66e89ccdf468,tg:lhbr:246524,e73_CreationActors,,,au::30033,,,,lhbr,7657622b-aad8-5bba-b688-6644ae266df8,bs,,au::30033:1,au::30033g:1,,,,,lhbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/3213531"",""au::30033"",""au::30033:1"",""ark:/83110/x0/7657622b-aad8-5bba-b688-6644ae266df8"",""Xavier Bleyenheuft""],""name"":""Xavier Bleyenheuft"",""ark"":""ark:/83110/x0/7657622b-aad8-5bba-b688-6644ae266df8"",""uri"":""/agents/people/3213531"",""id"":""au::30033:1"",""isCapacity"":false}",ark:/83110/x0/7657622b-aad8-5bba-b688-6644ae266df8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920e722d-0900-51e7-9645-66e89ccdf468,tg:lhbr:246524,e73_CreationActors,,,au::6306,,,,lhbr,e8db4670-cad9-59d6-a330-5a5e4c88b746,co,,au::6306:1,au::6306g:1,,,,,lhbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/674742"",""au::6306"",""au::6306:1"",""ark:/83110/x0/e8db4670-cad9-59d6-a330-5a5e4c88b746"",""Willem Elsschot""],""name"":""Willem Elsschot"",""ark"":""ark:/83110/x0/e8db4670-cad9-59d6-a330-5a5e4c88b746"",""uri"":""/agents/people/674742"",""id"":""au::6306:1"",""isCapacity"":false}",ark:/83110/x0/e8db4670-cad9-59d6-a330-5a5e4c88b746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920e722d-0900-51e7-9645-66e89ccdf468,tg:lhbr:246524,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19471124,,,,,,,,,,,,,,,,,,,,,,,,,,
920e722d-0900-51e7-9645-66e89ccdf468,tg:lhbr:246524,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1947-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920e722d-0900-51e7-9645-66e89ccdf468,tg:lhbr:246524,e73_Languages,1,kenmerken.lhlanguagehs,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,
920e722d-0900-51e7-9645-66e89ccdf468,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000235456,referentienummer,False,,,,,,,,,,,,
920e722d-0900-51e7-9645-66e89ccdf468,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:246524,brocade id,False,,,,,,,,,,,,
920e722d-0900-51e7-9645-66e89ccdf468,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:246524/N,brocade url,False,,,,,,,,,,,,
920e722d-0900-51e7-9645-66e89ccdf468,tg:lhbr:246524,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d13a3d2a-98e0-51c4-916e-c3641b298cc6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a701443b-2266-41b4-b683-d0cd18a75682"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
