ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
af6b3cce-496b-57c9-8ec0-ee4e80302501,tg:mpmbr:77,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:77,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/af6b3cce-496b-57c9-8ec0-ee4e80302501,object identifier,Brieven,,,,
af6b3cce-496b-57c9-8ec0-ee4e80302501,tg:mpmbr:77,Places,1,id/place.place,,,,,,,,,,,,,,,,,,,,,au::102849,,,,"dlod={""name"":""Parijs (Paris)"",""ark"":""ark:/83110/x0/826b2ba0-7ecc-592c-877e-efeef61aeecb"",""uri"":""/subjects/11004843"",""id"":""au::102849"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af6b3cce-496b-57c9-8ec0-ee4e80302501,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f4d79c37-df70-487f-a17a-7933760bcb66"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9f794703-2b7b-4f4f-ad06-d96e4e066538"", ""inverseOntologyProperty"": """"}]"
af6b3cce-496b-57c9-8ec0-ee4e80302501,tg:mpmbr:77,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611,1726,No Copyright - Public Domain Mark 1.0,
af6b3cce-496b-57c9-8ec0-ee4e80302501,tg:mpmbr:77,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16110816,,,,,,,,,,,,,,,,,,,,,,,,,,,
af6b3cce-496b-57c9-8ec0-ee4e80302501,tg:mpmbr:77,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1611-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af6b3cce-496b-57c9-8ec0-ee4e80302501,tg:mpmbr:77,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,
af6b3cce-496b-57c9-8ec0-ee4e80302501,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000068,referentienummer,False,,,,,,,,,,,,,
af6b3cce-496b-57c9-8ec0-ee4e80302501,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:77,brocade id,False,,,,,,,,,,,,,
af6b3cce-496b-57c9-8ec0-ee4e80302501,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:77/N,brocade url,False,,,,,,,,,,,,,
