ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
d643086f-91be-56b7-a2a4-78ef7d0ff31a,tg:lhbr:137831,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:137831,https://data.letterenhuis.be/ark:/24970/d643086f-91be-56b7-a2a4-78ef7d0ff31a,Brieven,,,,,
d643086f-91be-56b7-a2a4-78ef7d0ff31a,tg:lhbr:137831,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1891.0,2006,No Copyright - Public Domain Mark 1.0
d643086f-91be-56b7-a2a4-78ef7d0ff31a,tg:lhbr:137831,e73_CreationActors,,,au::17698,,,,lhbr,6f5d2dd5-379e-507f-b858-f191547fbbbe,bs,,au::17698:1,au::17698g:1,,,,,lhbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/1893686"",""au::17698"",""au::17698:1"",""ark:/83110/x0/6f5d2dd5-379e-507f-b858-f191547fbbbe"",""Reimond Stijns""],""name"":""Reimond Stijns"",""ark"":""ark:/83110/x0/6f5d2dd5-379e-507f-b858-f191547fbbbe"",""uri"":""/agents/people/1893686"",""id"":""au::17698:1"",""isCapacity"":false}",ark:/83110/x0/6f5d2dd5-379e-507f-b858-f191547fbbbe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d643086f-91be-56b7-a2a4-78ef7d0ff31a,tg:lhbr:137831,e73_CreationActors,,,au::24311,,,,lhbr,598d8d0c-7f37-5e47-8c27-8d936105e5b9,co,,au::24311:1,au::24311g:1,,,,,lhbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/corporate_entities/2601277"",""au::24311"",""au::24311:1"",""ark:/83110/x0/598d8d0c-7f37-5e47-8c27-8d936105e5b9"",""Bolle, D. [Rotterdam (NL)]""],""name"":""Bolle, D. [Rotterdam (NL)]"",""ark"":""ark:/83110/x0/598d8d0c-7f37-5e47-8c27-8d936105e5b9"",""uri"":""/agents/corporate_entities/2601277"",""id"":""au::24311:1"",""isCapacity"":false}",ark:/83110/x0/598d8d0c-7f37-5e47-8c27-8d936105e5b9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d643086f-91be-56b7-a2a4-78ef7d0ff31a,tg:lhbr:137831,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,18910602,,,,,,,,,,,,,,,,,,,,,,,,,,
d643086f-91be-56b7-a2a4-78ef7d0ff31a,tg:lhbr:137831,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1891-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d643086f-91be-56b7-a2a4-78ef7d0ff31a,tg:lhbr:137831,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,
d643086f-91be-56b7-a2a4-78ef7d0ff31a,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000129794,referentienummer,False,,,,,,,,,,,,
d643086f-91be-56b7-a2a4-78ef7d0ff31a,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:137831,brocade id,False,,,,,,,,,,,,
d643086f-91be-56b7-a2a4-78ef7d0ff31a,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:137831/N,brocade url,False,,,,,,,,,,,,
d643086f-91be-56b7-a2a4-78ef7d0ff31a,tg:lhbr:137831,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""334a5873-ad42-585c-9d08-fc9847fc4462"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fd8d2b2d-fc3d-4b4c-a667-f2d4bdf7d72b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
