ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,ire.isaar.id,place_au_code,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
0023fdaa-5c11-5eb2-bec6-5a797050d2d9,tg:rubgr:4253,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:4253,https://data.rubenianum.be//ark:/86530/0023fdaa-5c11-5eb2-bec6-5a797050d2d9,Brieven,,,,
0023fdaa-5c11-5eb2-bec6-5a797050d2d9,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b73bb670-3950-432d-b820-b236a8312836"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2ffba135-bda2-4179-9d8c-f4ac93ce4d0b"", ""inverseOntologyProperty"": """"}]"
0023fdaa-5c11-5eb2-bec6-5a797050d2d9,tg:rubgr:4253,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967.0,2082,In Copyright,
0023fdaa-5c11-5eb2-bec6-5a797050d2d9,tg:rubgr:4253,e73_Correspondence,1,,,,,,,,,,,,,,,,"Burgess, R.R.A.",recipients (people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0023fdaa-5c11-5eb2-bec6-5a797050d2d9,tg:rubgr:4253,e73_CreationActors,,,au::111146,,,,,,,rubgr_brief,,,,,,,,correspondents (correspondence writers),rub,Brief,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,bs,au::111146:1,au::111146g:1,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0023fdaa-5c11-5eb2-bec6-5a797050d2d9,tg:rubgr:4253,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19670824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0023fdaa-5c11-5eb2-bec6-5a797050d2d9,tg:rubgr:4253,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,1967-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0023fdaa-5c11-5eb2-bec6-5a797050d2d9,tg:rubgr:4253,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Korte inhoud: Wil graag een foto van de kopie. Kent het artikel van Destombes dat hem echter niet overtuigde.,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0023fdaa-5c11-5eb2-bec6-5a797050d2d9,tg:rubgr:4253,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Destombes, Marcel",,,,,,,,,,,,,,,,,,,,,,
0023fdaa-5c11-5eb2-bec6-5a797050d2d9,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000004253,referentienummer,False,,,,,,,,,,,,,,,,,,,
