ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
bd571f5c-0e89-567a-b047-9ef7a87e0dd6,tg:lhbr:267980,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:267980,https://data.letterenhuis.be/ark:/24970/bd571f5c-0e89-567a-b047-9ef7a87e0dd6,Brieven,,,,,
bd571f5c-0e89-567a-b047-9ef7a87e0dd6,tg:lhbr:267980,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824.0,1939,No Copyright - Public Domain Mark 1.0
bd571f5c-0e89-567a-b047-9ef7a87e0dd6,tg:lhbr:267980,e73_CreationActors,,,au::6212:2:N:SE.1,,,,lhbr,4913b788-eeda-5a6e-9f19-40a23a3c9cb4,bs,,au::6212:2::SE.1,au::6212g:2::SE.1,,,,,lhbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/corporate_entities/664684"",""au::6212"",""au::6212:2"",""ark:/83110/x0/b0608aa8-bde5-5ee3-b56d-38b03c340d5f"",""Koninklijke Maatschappij van Vaderlandsche Taal- en Letterkunde [Secretaris Th. Liebaert]""],""name"":""Koninklijke Maatschappij van Vaderlandsche Taal- en Letterkunde [Secretaris Th. Liebaert]"",""ark"":""ark:/83110/x0/b0608aa8-bde5-5ee3-b56d-38b03c340d5f"",""uri"":""/agents/corporate_entities/664684"",""id"":""au::6212:2"",""capacity"":""Secretaris Th. Liebaert"",""isCapacity"":true,""relatorRaw"":""au::6212:2::SE.1"",""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b0608aa8-bde5-5ee3-b56d-38b03c340d5f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd571f5c-0e89-567a-b047-9ef7a87e0dd6,tg:lhbr:267980,e73_CreationActors,,,au::6111,,,,lhbr,74430b3a-282d-5013-b777-363c2b882eaa,co,,au::6111:1,au::6111g:1,,,,,lhbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/653877"",""au::6111"",""au::6111:1"",""ark:/83110/x0/74430b3a-282d-5013-b777-363c2b882eaa"",""Prudens van Duyse""],""name"":""Prudens van Duyse"",""ark"":""ark:/83110/x0/74430b3a-282d-5013-b777-363c2b882eaa"",""uri"":""/agents/people/653877"",""id"":""au::6111:1"",""isCapacity"":false}",ark:/83110/x0/74430b3a-282d-5013-b777-363c2b882eaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd571f5c-0e89-567a-b047-9ef7a87e0dd6,tg:lhbr:267980,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,18241201,,,,,,,,,,,,,,,,,,,,,,,,,,
bd571f5c-0e89-567a-b047-9ef7a87e0dd6,tg:lhbr:267980,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1824-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd571f5c-0e89-567a-b047-9ef7a87e0dd6,tg:lhbr:267980,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Betreft zilveren medaille voor 'Heldenmoed der Vlamingen tegen de Franschen onder het bestuur van Guido van Dampierre'.,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,
bd571f5c-0e89-567a-b047-9ef7a87e0dd6,tg:lhbr:267980,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,
bd571f5c-0e89-567a-b047-9ef7a87e0dd6,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000256700,referentienummer,False,,,,,,,,,,,,
bd571f5c-0e89-567a-b047-9ef7a87e0dd6,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:267980,brocade id,False,,,,,,,,,,,,
