ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
17f5d45e-e709-5c78-9711-927317f075a8,tg:lhbr:104262,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:104262,https://data.letterenhuis.be/ark:/24970/17f5d45e-e709-5c78-9711-927317f075a8,Brieven,,,,,
17f5d45e-e709-5c78-9711-927317f075a8,tg:lhbr:104262,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949.0,2064,In Copyright
17f5d45e-e709-5c78-9711-927317f075a8,tg:lhbr:104262,e73_CreationActors,,,au::13267,,,,lhbr,1f47955c-2a10-593c-9076-85734674c9be,bs,,au::13267:1,au::13267g:1,,,,,lhbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/1419569"",""au::13267"",""au::13267:1"",""ark:/83110/x0/1f47955c-2a10-593c-9076-85734674c9be"",""Jozef Muls""],""name"":""Jozef Muls"",""ark"":""ark:/83110/x0/1f47955c-2a10-593c-9076-85734674c9be"",""uri"":""/agents/people/1419569"",""id"":""au::13267:1"",""isCapacity"":false}",ark:/83110/x0/1f47955c-2a10-593c-9076-85734674c9be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17f5d45e-e709-5c78-9711-927317f075a8,tg:lhbr:104262,e73_CreationActors,,,au::37292,,,,lhbr,ed9e1949-1bae-5e71-8796-6b1137e3f44b,co,,au::37292:1,au::37292g:1,,,,,lhbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/3990244"",""au::37292"",""au::37292:1"",""ark:/83110/x0/ed9e1949-1bae-5e71-8796-6b1137e3f44b"",""H.M. Buskens""],""name"":""H.M. Buskens"",""ark"":""ark:/83110/x0/ed9e1949-1bae-5e71-8796-6b1137e3f44b"",""uri"":""/agents/people/3990244"",""id"":""au::37292:1"",""isCapacity"":false}",ark:/83110/x0/ed9e1949-1bae-5e71-8796-6b1137e3f44b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17f5d45e-e709-5c78-9711-927317f075a8,tg:lhbr:104262,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19490713,,,,,,,,,,,,,,,,,,,,,,,,,,
17f5d45e-e709-5c78-9711-927317f075a8,tg:lhbr:104262,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1949-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17f5d45e-e709-5c78-9711-927317f075a8,tg:lhbr:104262,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,
17f5d45e-e709-5c78-9711-927317f075a8,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000098051,referentienummer,False,,,,,,,,,,,,
17f5d45e-e709-5c78-9711-927317f075a8,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:104262,brocade id,False,,,,,,,,,,,,
17f5d45e-e709-5c78-9711-927317f075a8,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:104262/N,brocade url,False,,,,,,,,,,,,
17f5d45e-e709-5c78-9711-927317f075a8,tg:lhbr:104262,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""cd92eaee-2ce9-5507-bac2-1bba50c17766"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6763ad3f-6db4-4ec8-8450-160a5984d068"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
