ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
a168fa45-02aa-5d22-a65d-aa35e05acf53,tg:mpmbr:901,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:901,https://data.museumplantinmoretus.be/ark:/11975/a168fa45-02aa-5d22-a65d-aa35e05acf53,Brieven,,,,
a168fa45-02aa-5d22-a65d-aa35e05acf53,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d4373d18-ae97-4cf9-ac34-ada463e5b2e1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d3856a4f-8924-44c7-86d5-253a4bda4562"", ""inverseOntologyProperty"": """"}]"
a168fa45-02aa-5d22-a65d-aa35e05acf53,tg:mpmbr:901,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575,1690,No Copyright - Public Domain Mark 1.0,
a168fa45-02aa-5d22-a65d-aa35e05acf53,tg:mpmbr:901,e73_CreationActors,,,au::108851,,,,mpm,39612285-74ef-53cb-9b78-a7de373b1201,bs,,au::108851:1,au::108851g:1,,,,,mpmbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/11647057"",""au::108851"",""au::108851:1"",""ark:/83110/x0/39612285-74ef-53cb-9b78-a7de373b1201"",""François Moerentorf""],""name"":""François Moerentorf"",""ark"":""ark:/83110/x0/39612285-74ef-53cb-9b78-a7de373b1201"",""uri"":""/agents/people/11647057"",""id"":""au::108851:1"",""isCapacity"":false}",ark:/83110/x0/39612285-74ef-53cb-9b78-a7de373b1201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a168fa45-02aa-5d22-a65d-aa35e05acf53,tg:mpmbr:901,e73_CreationActors,,,au::106906,,,,mpm,455c1363-f306-5b61-91c4-2c01d43428ab,co,,au::106906:1,au::106906g:1,,,,,mpmbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/11438942"",""au::106906"",""au::106906:1"",""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""Jan I Moretus""],""name"":""Jan I Moretus"",""ark"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""uri"":""/agents/people/11438942"",""id"":""au::106906:1"",""isCapacity"":false}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a168fa45-02aa-5d22-a65d-aa35e05acf53,tg:mpmbr:901,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15750720,,,,,,,,,,,,,,,,,,,,,,,,,
a168fa45-02aa-5d22-a65d-aa35e05acf53,tg:mpmbr:901,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,1575-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a168fa45-02aa-5d22-a65d-aa35e05acf53,tg:mpmbr:901,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,
a168fa45-02aa-5d22-a65d-aa35e05acf53,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000887,referentienummer,False,,,,,,,,,,,
a168fa45-02aa-5d22-a65d-aa35e05acf53,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:901,brocade id,False,,,,,,,,,,,
a168fa45-02aa-5d22-a65d-aa35e05acf53,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:901/N,brocade url,False,,,,,,,,,,,
a168fa45-02aa-5d22-a65d-aa35e05acf53,tg:mpmbr:901,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c16b9b2f-e14f-50d8-8d55-b9c25a8e1d18"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ae9bb250-056f-4c1c-a192-a0f6ea47f91a"", ""inverseOntologyProperty"": """"}]",,,,,,,,
