ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
24a11043-ea82-5426-b921-368a4465b5aa,tg:mpmbr:673,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:673,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/24a11043-ea82-5426-b921-368a4465b5aa,object identifier,Brieven,,,,
24a11043-ea82-5426-b921-368a4465b5aa,tg:mpmbr:673,Places,1,id/place.place,,,,,,,,,,,,,,,,,,,,,au::105146,,,,"dlod={""name"":""Leiden (Zuid-Holland)"",""ark"":""ark:/83110/x0/94037dda-5d7d-55a2-9bad-3d42397c0d3c"",""uri"":""/subjects/11250622"",""id"":""au::105146"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24a11043-ea82-5426-b921-368a4465b5aa,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""cd968242-f01d-4e02-be3e-0ec08f09aa57"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9b947025-1fbe-4d3a-8e5b-abf20b66d5bb"", ""inverseOntologyProperty"": """"}]"
24a11043-ea82-5426-b921-368a4465b5aa,tg:mpmbr:673,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595,1710,No Copyright - Public Domain Mark 1.0,
24a11043-ea82-5426-b921-368a4465b5aa,tg:mpmbr:673,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15950715,,,,,,,,,,,,,,,,,,,,,,,,,,,
24a11043-ea82-5426-b921-368a4465b5aa,tg:mpmbr:673,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24a11043-ea82-5426-b921-368a4465b5aa,tg:mpmbr:673,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,transcripts,Brief nr. 8,Nederlands,remarks,c:lvd:6831543,https://anet.be/record/opacmpm/,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,,,,,,,,,,,,,,,
24a11043-ea82-5426-b921-368a4465b5aa,tg:mpmbr:673,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,
24a11043-ea82-5426-b921-368a4465b5aa,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000658,referentienummer,False,,,,,,,,,,,,,
24a11043-ea82-5426-b921-368a4465b5aa,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:673,brocade id,False,,,,,,,,,,,,,
24a11043-ea82-5426-b921-368a4465b5aa,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:673/N,brocade url,False,,,,,,,,,,,,,
24a11043-ea82-5426-b921-368a4465b5aa,tg:mpmbr:673,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""473e1fb9-977c-5c60-b624-c224483ac2a7"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e481f3ae-4b3f-40be-b6fc-649697ae1dd0"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,
