ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
753917d1-b90c-5fa9-bf8b-2184d19ab378,tg:lhbr:29002,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:29002,https://data.letterenhuis.be/ark:/24970/753917d1-b90c-5fa9-bf8b-2184d19ab378,Brieven,,,,,
753917d1-b90c-5fa9-bf8b-2184d19ab378,tg:lhbr:29002,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922.0,2037,In Copyright
753917d1-b90c-5fa9-bf8b-2184d19ab378,tg:lhbr:29002,e73_CreationActors,,,au::3664,,,,lhbr,cb527b63-a6a8-56a5-bce5-1864758afb64,bs,,au::3664:1,au::3664g:1,,,,,lhbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/392048"",""au::3664"",""au::3664:1"",""ark:/83110/x0/cb527b63-a6a8-56a5-bce5-1864758afb64"",""Frans van Cauwelaert""],""name"":""Frans van Cauwelaert"",""ark"":""ark:/83110/x0/cb527b63-a6a8-56a5-bce5-1864758afb64"",""uri"":""/agents/people/392048"",""id"":""au::3664:1"",""isCapacity"":false}",ark:/83110/x0/cb527b63-a6a8-56a5-bce5-1864758afb64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753917d1-b90c-5fa9-bf8b-2184d19ab378,tg:lhbr:29002,e73_CreationActors,,,au::26142,,,,lhbr,1d9dfc08-edcd-5d63-b534-23b0f9171702,co,,au::26142:1,au::26142g:1,,,,,lhbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/2797194"",""au::26142"",""au::26142:1"",""ark:/83110/x0/1d9dfc08-edcd-5d63-b534-23b0f9171702"",""Arthur Ringoet""],""name"":""Arthur Ringoet"",""ark"":""ark:/83110/x0/1d9dfc08-edcd-5d63-b534-23b0f9171702"",""uri"":""/agents/people/2797194"",""id"":""au::26142:1"",""isCapacity"":false}",ark:/83110/x0/1d9dfc08-edcd-5d63-b534-23b0f9171702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753917d1-b90c-5fa9-bf8b-2184d19ab378,tg:lhbr:29002,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19220624,,,,,,,,,,,,,,,,,,,,,,,,,,
753917d1-b90c-5fa9-bf8b-2184d19ab378,tg:lhbr:29002,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1922-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753917d1-b90c-5fa9-bf8b-2184d19ab378,tg:lhbr:29002,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,
753917d1-b90c-5fa9-bf8b-2184d19ab378,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000027945,referentienummer,False,,,,,,,,,,,,
753917d1-b90c-5fa9-bf8b-2184d19ab378,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:29002,brocade id,False,,,,,,,,,,,,
753917d1-b90c-5fa9-bf8b-2184d19ab378,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:29002/N,brocade url,False,,,,,,,,,,,,
753917d1-b90c-5fa9-bf8b-2184d19ab378,tg:lhbr:29002,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e72a3596-5295-5989-a2bc-ff5d813d55f1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""61b7eacd-3114-48e3-88ed-0ee5f0eaad94"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
