ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
ae2dd5ce-8cbe-5c58-86cc-11ac53693d18,tg:mpmbr:131,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:131,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/ae2dd5ce-8cbe-5c58-86cc-11ac53693d18,object identifier,Brieven,,,,
ae2dd5ce-8cbe-5c58-86cc-11ac53693d18,tg:mpmbr:131,Places,1,id/place.place,,,,,,,,,,,,,,,,,,,,,au::101666,,,,"dlod={""name"":""Nijvel (Nijvel)"",""ark"":""ark:/83110/x0/980345fc-d0ac-5c3c-8bfd-98381b7b5468"",""uri"":""/subjects/10878262"",""id"":""au::101666"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae2dd5ce-8cbe-5c58-86cc-11ac53693d18,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""974c01f2-f9f2-4029-b003-6c1c63fc4508"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aec796bb-b1f1-4be6-897b-441d709592f1"", ""inverseOntologyProperty"": """"}]"
ae2dd5ce-8cbe-5c58-86cc-11ac53693d18,tg:mpmbr:131,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1797,1912,No Copyright - Public Domain Mark 1.0,
ae2dd5ce-8cbe-5c58-86cc-11ac53693d18,tg:mpmbr:131,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17970514,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae2dd5ce-8cbe-5c58-86cc-11ac53693d18,tg:mpmbr:131,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1797-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae2dd5ce-8cbe-5c58-86cc-11ac53693d18,tg:mpmbr:131,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,
ae2dd5ce-8cbe-5c58-86cc-11ac53693d18,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000122,referentienummer,False,,,,,,,,,,,,,
ae2dd5ce-8cbe-5c58-86cc-11ac53693d18,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:131,brocade id,False,,,,,,,,,,,,,
ae2dd5ce-8cbe-5c58-86cc-11ac53693d18,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:131/N,brocade url,False,,,,,,,,,,,,,
ae2dd5ce-8cbe-5c58-86cc-11ac53693d18,tg:mpmbr:131,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b63cf970-0eea-579a-af64-e140d563dcaf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5d8aecc1-36f9-40e8-87d3-d554ef4bce0b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,
ae2dd5ce-8cbe-5c58-86cc-11ac53693d18,tg:mpmbr:131,e73_Titles,,,au::108615,,,,mpm,mpmbr,Brief,2a40d4b5-90fb-53b4-9017-8f5dd07e6c05,ow,subjects (content of works),au::108615:1,au::108615g:1,,"dlod={""suggest"":[""/agents/people/11621805"",""au::108615"",""au::108615:1"",""ark:/83110/x0/2a40d4b5-90fb-53b4-9017-8f5dd07e6c05"",""Maria Theresia Borrekens"",""ark:/83110/x0/f7dc660d-4c09-585c-a5ca-5a36398a6ea6""],""name"":""Maria Theresia Borrekens"",""ark"":""ark:/83110/x0/f7dc660d-4c09-585c-a5ca-5a36398a6ea6"",""uri"":""/agents/people/11621805"",""id"":""au::108615:1"",""resourceArk"":""ark:/83110/x0/2a40d4b5-90fb-53b4-9017-8f5dd07e6c05"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2a40d4b5-90fb-53b4-9017-8f5dd07e6c05,au_code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae2dd5ce-8cbe-5c58-86cc-11ac53693d18,tg:mpmbr:131,e73_Titles,,,au::109812,,,,mpm,mpmbr,Brief,15faeec1-d093-5998-ae97-236d2948f457,bs,,au::109812:1,au::109812g:1,,,,au_code,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/11749884"",""au::109812"",""au::109812:1"",""ark:/83110/x0/15faeec1-d093-5998-ae97-236d2948f457"",""Maria Catharina Thiry"",""ark:/83110/x0/db57356e-c434-5689-a032-f487e8708adc""],""name"":""Maria Catharina Thiry"",""ark"":""ark:/83110/x0/db57356e-c434-5689-a032-f487e8708adc"",""uri"":""/agents/people/11749884"",""id"":""au::109812:1"",""resourceArk"":""ark:/83110/x0/15faeec1-d093-5998-ae97-236d2948f457"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/15faeec1-d093-5998-ae97-236d2948f457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
