ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
6a304237-5031-5046-9766-0a70563efa3a,tg:mpmbr:111,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:111,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/6a304237-5031-5046-9766-0a70563efa3a,object identifier,Brieven,,,,
6a304237-5031-5046-9766-0a70563efa3a,tg:mpmbr:111,Places,1,id/place.place,,,,,,,,,,,,,,,,,,,,,au::105725,,,,"dlod={""name"":""Sevilla (Andalusië)"",""ark"":""ark:/83110/x0/694cd56e-a6a4-51aa-93f5-7d7652202291"",""uri"":""/subjects/11312575"",""id"":""au::105725"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a304237-5031-5046-9766-0a70563efa3a,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""0b332d29-170e-4c19-96a2-aeab80089125"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d6e4c71a-4aac-457a-8cb2-81d31607c2a9"", ""inverseOntologyProperty"": """"}]"
6a304237-5031-5046-9766-0a70563efa3a,tg:mpmbr:111,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1786,1901,No Copyright - Public Domain Mark 1.0,
6a304237-5031-5046-9766-0a70563efa3a,tg:mpmbr:111,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17860621,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a304237-5031-5046-9766-0a70563efa3a,tg:mpmbr:111,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1786-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a304237-5031-5046-9766-0a70563efa3a,tg:mpmbr:111,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,
6a304237-5031-5046-9766-0a70563efa3a,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000102,referentienummer,False,,,,,,,,,,,,,
6a304237-5031-5046-9766-0a70563efa3a,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:111,brocade id,False,,,,,,,,,,,,,
6a304237-5031-5046-9766-0a70563efa3a,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:111/N,brocade url,False,,,,,,,,,,,,,
6a304237-5031-5046-9766-0a70563efa3a,tg:mpmbr:111,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9020339f-0424-5c5e-86d4-69ffb29eb922"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3760f5f3-c5b1-4a75-be61-072d19a344d6"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,
