ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,ire.isaar.id,place_au_code,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:5101,https://data.rubenianum.be//ark:/86530/9938cc06-4e12-5cf8-bf64-85a1d4c4392e,Brieven,,,,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_AssociatedArchives,2,kenmerken.rubobjnrgr,,,,,AFG_037,isad:rub:2967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""2f7ac786-a95a-4cae-a7ca-a889a031e99b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""75f6f9d7-022a-4894-a8e2-1a01d2937c30"", ""inverseOntologyProperty"": """"}]"
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956.0,2071,In Copyright,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_Correspondence,1,,,,,,,,,,,,,,,,"Stridbeck, C.G.",recipients (people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_CreationActors,,,au::111146,,,,,,,rubgr_brief,,,,,,,,correspondents (correspondence writers),rub,Brief,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,bs,au::111146:1,au::111146g:1,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19560917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,1956-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2 bladen] Korte inhoud: [Taal, Duits] Werkt aan de lezing over Ortelius. Geeft in de UK steeds lezingen van dinsdag tot vrijdag (materiële redenen). Wil de reis onderbreken om in Kopenhagen de aan Bruegel toegeschreven werken te bestuderen. Methodische opmerking m.b.t. Grauls. [scan]",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_ExternalRelationsExtras,a::rub.37,ow.link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://rkd.nl/nl/explore/images/,261051,online catalogs,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Holbein, Hans II",,,,,,,,,,,,,,,,,,,,,,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_Keywords,2,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grossmann, Eva",,,,,,,,,,,,,,,,,,,,,,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_Keywords,3,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Karling, Sten",,,,,,,,,,,,,,,,,,,,,,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_Keywords,4,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Münz, Ludwig",,,,,,,,,,,,,,,,,,,,,,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_Keywords,5,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Novotny, Fritz",,,,,,,,,,,,,,,,,,,,,,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_Keywords,6,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Steneberg, Karl Erik",,,,,,,,,,,,,,,,,,,,,,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000005101,referentienummer,False,,,,,,,,,,,,,,,,,,,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>7357</priref>
			<recipient>Stridbeck, C.G.</recipient>
			<number>AFG_142_018</number>
			<date.precise>1956-09-17</date.precise>
			<content>[2 bladen] Korte inhoud: [Taal, Duits] Werkt aan de lezing over Ortelius. Geeft in de UK steeds lezingen van dinsdag tot vrijdag (materi&#235;le redenen). Wil de reis onderbreken om in Kopenhagen de aan Bruegel toegeschreven werken te bestuderen. Methodische opmerking m.b.t. Grauls. [scan]</content>
			<object.object_number>AFG_142</object.object_number>
			<object.object_number>AFG_037</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<object.object_name>schilderij</object.object_name>
			<class>AFG</class>
			<editorial_form>brief</editorial_form>
			<object.title>Stridbeck, Disputation, Sweden</object.title>
			<object.title>The Wedding (Meal) Banquet</object.title>
			<keyword>Holbein, Hans II</keyword>
			<keyword>Coornhert, Dirck Volckertsz.</keyword>
			<keyword>Ortelius, Abraham</keyword>
			<keyword>Grauls, Jan</keyword>
			<keyword>Grossmann, Eva</keyword>
			<keyword>Karling, Sten</keyword>
			<keyword>M&#252;nz, Ludwig</keyword>
			<keyword>Novotny, Fritz</keyword>
			<keyword>Popham, Arthur E.</keyword>
			<keyword>Steneberg, Karl Erik</keyword>
			<sender>Grossmann, F.</sender>
			<object.creator/>
			<object.creator>Bruegel, Pieter I</object.creator>
			<input.date>2014-08-12</input.date>
			<edit.date>2014-08-12</edit.date>
			<edit.date>2014-08-12</edit.date>
			<edit.date>2014-08-12</edit.date>
			<edit.date>2014-08-12</edit.date>
			<edit.date>2014-08-12</edit.date>
			<edit.date>2014-08-12</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.time>12:16:20</edit.time>
			<edit.time>11:56:47</edit.time>
			<edit.time>11:51:41</edit.time>
			<edit.time>11:50:49</edit.time>
			<edit.time>11:50:28</edit.time>
			<edit.time>11:49:09</edit.time>
			<input.time>11:47:01</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:5101,brocade id,False,,,,,,,,,,,,,,,,,,,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:5101/N,brocade url,False,,,,,,,,,,,,,,,,,,,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f4b73c5f-6282-5f18-a4b7-86ddce98257d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c4db4659-f84f-46e9-bde2-2687d3fd11e7"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_OriginalBrocade,,,au::58309,,,,,,,,,,,,,,,,rub,,90791ae1-6b3f-5e62-bf73-d52b3d303d0b,kw,au::58309:1,au::58309g:1,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/6239063"",""au::58309"",""au::58309:1"",""ark:/83110/x0/90791ae1-6b3f-5e62-bf73-d52b3d303d0b"",""Dirk Volckertszoon Coornhert""],""name"":""Dirk Volckertszoon Coornhert"",""ark"":""ark:/83110/x0/90791ae1-6b3f-5e62-bf73-d52b3d303d0b"",""uri"":""/agents/people/6239063"",""id"":""au::58309:1"",""isCapacity"":false}",ark:/83110/x0/90791ae1-6b3f-5e62-bf73-d52b3d303d0b,agent,,,,,,,,,,,,,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_OriginalBrocade,,,au::14164,,,,,,,,,,,,,,,,rub,,80abb133-7c38-5ef5-aa40-d82d46a3245d,kw,au::14164:1,au::14164g:1,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1515548"",""au::14164"",""au::14164:1"",""ark:/83110/x0/80abb133-7c38-5ef5-aa40-d82d46a3245d"",""Abraham Ortelius""],""name"":""Abraham Ortelius"",""ark"":""ark:/83110/x0/80abb133-7c38-5ef5-aa40-d82d46a3245d"",""uri"":""/agents/people/1515548"",""id"":""au::14164:1"",""isCapacity"":false}",ark:/83110/x0/80abb133-7c38-5ef5-aa40-d82d46a3245d,agent,,,,,,,,,,,,,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_OriginalBrocade,,,au::7887,,,,,,,,,,,,,,,,rub,,8a8cdd97-0fe0-527a-afd5-e0d6da51084f,kw,au::7887:1,au::7887g:1,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/843909"",""au::7887"",""au::7887:1"",""ark:/83110/x0/8a8cdd97-0fe0-527a-afd5-e0d6da51084f"",""Jan Grauls""],""name"":""Jan Grauls"",""ark"":""ark:/83110/x0/8a8cdd97-0fe0-527a-afd5-e0d6da51084f"",""uri"":""/agents/people/843909"",""id"":""au::7887:1"",""isCapacity"":false}",ark:/83110/x0/8a8cdd97-0fe0-527a-afd5-e0d6da51084f,agent,,,,,,,,,,,,,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_OriginalBrocade,,,au::108637,,,,,,,,,,,,,,,,rub,,06c3708c-6ae1-5ace-8def-fc73c1dbc54d,kw,au::108637:1,au::108637g:1,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/11624159"",""au::108637"",""au::108637:1"",""ark:/83110/x0/06c3708c-6ae1-5ace-8def-fc73c1dbc54d"",""Arthur E. Popham""],""name"":""Arthur E. Popham"",""ark"":""ark:/83110/x0/06c3708c-6ae1-5ace-8def-fc73c1dbc54d"",""uri"":""/agents/people/11624159"",""id"":""au::108637:1"",""isCapacity"":false}",ark:/83110/x0/06c3708c-6ae1-5ace-8def-fc73c1dbc54d,agent,,,,,,,,,,,,,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_142_018,repository numbers,,,,,,,,,,,
9938cc06-4e12-5cf8-bf64-85a1d4c4392e,tg:rubgr:5101,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_142_018,titles proper,Dutch (language),,,,,,,,
