ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
cabaad4d-fa63-5575-8a50-cdd40a92125b,tg:mpmbr:399,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:399,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/cabaad4d-fa63-5575-8a50-cdd40a92125b,object identifier,Brieven,,,,
cabaad4d-fa63-5575-8a50-cdd40a92125b,tg:mpmbr:399,Places,1,id/place.place,,,,,,,,,,,,,,,,,,,,,au::100105,,,,"dlod={""name"":""Brussel (Brussel-Hoofdstad)"",""ark"":""ark:/83110/x0/99596b2b-2b42-50f2-8ec3-d578638b6d71"",""uri"":""/subjects/10711235"",""id"":""au::100105"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabaad4d-fa63-5575-8a50-cdd40a92125b,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""3016b3fb-36fe-42d5-aaf0-434d0ab5bd31"", ""ontologyProperty"": """", ""resourceXresourceId"": ""18434c22-2e10-4ad1-a7da-3171d44a8342"", ""inverseOntologyProperty"": """"}]"
cabaad4d-fa63-5575-8a50-cdd40a92125b,tg:mpmbr:399,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639,1754,No Copyright - Public Domain Mark 1.0,
cabaad4d-fa63-5575-8a50-cdd40a92125b,tg:mpmbr:399,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16390214,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabaad4d-fa63-5575-8a50-cdd40a92125b,tg:mpmbr:399,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cabaad4d-fa63-5575-8a50-cdd40a92125b,tg:mpmbr:399,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,
cabaad4d-fa63-5575-8a50-cdd40a92125b,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000388,referentienummer,False,,,,,,,,,,,,,
cabaad4d-fa63-5575-8a50-cdd40a92125b,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:399,brocade id,False,,,,,,,,,,,,,
cabaad4d-fa63-5575-8a50-cdd40a92125b,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:399/N,brocade url,False,,,,,,,,,,,,,
