ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
f27a9356-5589-51f7-a604-f939fcd76d67,tg:mpmbr:64,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:64,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/f27a9356-5589-51f7-a604-f939fcd76d67,object identifier,Brieven,,,,
f27a9356-5589-51f7-a604-f939fcd76d67,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""52adc814-633b-48e1-95fe-521b679f2b0b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""02017357-6eb7-4f2e-b6fc-ada80712a329"", ""inverseOntologyProperty"": """"}]"
f27a9356-5589-51f7-a604-f939fcd76d67,tg:mpmbr:64,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601,1716,No Copyright - Public Domain Mark 1.0,
f27a9356-5589-51f7-a604-f939fcd76d67,tg:mpmbr:64,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16010414,,,,,,,,,,,,,,,,,,,,,,,,,,,
f27a9356-5589-51f7-a604-f939fcd76d67,tg:mpmbr:64,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f27a9356-5589-51f7-a604-f939fcd76d67,tg:mpmbr:64,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,
f27a9356-5589-51f7-a604-f939fcd76d67,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000055,referentienummer,False,,,,,,,,,,,,,
f27a9356-5589-51f7-a604-f939fcd76d67,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:64,brocade id,False,,,,,,,,,,,,,
f27a9356-5589-51f7-a604-f939fcd76d67,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:64/N,brocade url,False,,,,,,,,,,,,,
f27a9356-5589-51f7-a604-f939fcd76d67,tg:mpmbr:64,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6dfda626-e5cc-5463-90dc-3da7db575079"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0e5242fa-1860-4072-89ea-c2df964afd9a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,
f27a9356-5589-51f7-a604-f939fcd76d67,tg:mpmbr:64,e73_Titles,,,au::109397,,,,mpm,mpmbr,Brief,f0ab59ee-c98f-5cee-a5b9-8d877be8d7b7,bs,,au::109397:1,au::109397g:1,,,,au_code,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/11705479"",""au::109397"",""au::109397:1"",""ark:/83110/x0/f0ab59ee-c98f-5cee-a5b9-8d877be8d7b7"",""Adrien Périer"",""ark:/83110/x0/6aeb2702-a12c-52ff-a607-e34f26d83db3""],""name"":""Adrien Périer"",""ark"":""ark:/83110/x0/6aeb2702-a12c-52ff-a607-e34f26d83db3"",""uri"":""/agents/people/11705479"",""id"":""au::109397:1"",""resourceArk"":""ark:/83110/x0/f0ab59ee-c98f-5cee-a5b9-8d877be8d7b7"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f0ab59ee-c98f-5cee-a5b9-8d877be8d7b7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
