ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
277c6750-ad40-5bd6-bf4f-8d02b500d4eb,tg:lhbr:157681,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:157681,https://data.letterenhuis.be/ark:/24970/277c6750-ad40-5bd6-bf4f-8d02b500d4eb,Brieven,,,,,
277c6750-ad40-5bd6-bf4f-8d02b500d4eb,tg:lhbr:157681,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1941.0,2056,In Copyright
277c6750-ad40-5bd6-bf4f-8d02b500d4eb,tg:lhbr:157681,e73_CreationActors,,,au::20998:::DIV.1,,,,lhbr,b6e95103-3be9-5d8e-bcdc-cd96760c4f89,bs,,au::20998:1::DIV.1,au::20998g:1::DIV.1,,,,,lhbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/2246786"",""au::20998"",""au::20998:1"",""ark:/83110/x0/fcd881d5-47f1-5cfd-868e-67fae5f55000"",""Martha van de Walle [Directeur van Wiek op]""],""name"":""Martha van de Walle [Directeur van Wiek op]"",""ark"":""ark:/83110/x0/fcd881d5-47f1-5cfd-868e-67fae5f55000"",""uri"":""/agents/people/2246786"",""id"":""au::20998:1"",""capacity"":""Directeur van Wiek op"",""isCapacity"":true,""relatorRaw"":""au::20998:1::DIV.1"",""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/fcd881d5-47f1-5cfd-868e-67fae5f55000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277c6750-ad40-5bd6-bf4f-8d02b500d4eb,tg:lhbr:157681,e73_CreationActors,,,au::11376:::SEV.1,,,,lhbr,c345f7a5-7f51-50a1-922d-c6dbb513b2e5,co,,au::11376:1::SEV.1,au::11376g:1::SEV.1,,,,,lhbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/1217232"",""au::11376"",""au::11376:1"",""ark:/83110/x0/bc765a3a-0f25-53b5-b82b-bcf0f05fe77c"",""Paul Lepage [Secretaris van De Ring [Muziekuitgaven]]""],""name"":""Paul Lepage [Secretaris van De Ring [Muziekuitgaven]]"",""ark"":""ark:/83110/x0/bc765a3a-0f25-53b5-b82b-bcf0f05fe77c"",""uri"":""/agents/people/1217232"",""id"":""au::11376:1"",""capacity"":""Secretaris van De Ring [Muziekuitgaven]"",""isCapacity"":true,""relatorRaw"":""au::11376:1::SEV.1"",""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/bc765a3a-0f25-53b5-b82b-bcf0f05fe77c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277c6750-ad40-5bd6-bf4f-8d02b500d4eb,tg:lhbr:157681,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19410925,,,,,,,,,,,,,,,,,,,,,,,,,,
277c6750-ad40-5bd6-bf4f-8d02b500d4eb,tg:lhbr:157681,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1941-09-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277c6750-ad40-5bd6-bf4f-8d02b500d4eb,tg:lhbr:157681,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,
277c6750-ad40-5bd6-bf4f-8d02b500d4eb,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000148826,referentienummer,False,,,,,,,,,,,,
277c6750-ad40-5bd6-bf4f-8d02b500d4eb,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:157681,brocade id,False,,,,,,,,,,,,
277c6750-ad40-5bd6-bf4f-8d02b500d4eb,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:157681/N,brocade url,False,,,,,,,,,,,,
277c6750-ad40-5bd6-bf4f-8d02b500d4eb,tg:lhbr:157681,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4348bbc5-a672-52eb-b257-f15a6d40a167"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a720e44f-8a16-42a8-81c2-818499004fc7"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
